source,source_url,collected_at,target_champion_name,target_champion_slug,position,page_role_hint,section,counter_rank,counter_champion_name,counter_champion_slug,win_rate,games,gd15
u.gg,https://u.gg/lol/champions/anivia/counter,2026-06-06T10:30:21.206642+00:00,Anivia,anivia,MIDDLE,,win_rate_counter,2,Riven,riven,55.34,253,
u.gg,https://u.gg/lol/champions/anivia/counter,2026-06-06T10:30:21.206642+00:00,Anivia,anivia,MIDDLE,,win_rate_counter,3,AurelionSol,aurelionsol,54.69,501,
u.gg,https://u.gg/lol/champions/anivia/counter,2026-06-06T10:30:21.206642+00:00,Anivia,anivia,MIDDLE,,win_rate_counter,4,Ahri,ahri,53.25,2203,
u.gg,https://u.gg/lol/champions/anivia/counter,2026-06-06T10:30:21.206642+00:00,Anivia,anivia,MIDDLE,,win_rate_counter,5,Xerath,xerath,53.03,1520,
u.gg,https://u.gg/lol/champions/anivia/counter,2026-06-06T10:30:21.206642+00:00,Anivia,anivia,MIDDLE,,gd15_counter,1,Naafiri,naafiri,,567,688
u.gg,https://u.gg/lol/champions/anivia/counter,2026-06-06T10:30:21.206642+00:00,Anivia,anivia,MIDDLE,,gd15_counter,2,Irelia,irelia,,540,624
u.gg,https://u.gg/lol/champions/anivia/counter,2026-06-06T10:30:21.206642+00:00,Anivia,anivia,MIDDLE,,gd15_counter,3,Mel,mel,,662,486
u.gg,https://u.gg/lol/champions/anivia/counter,2026-06-06T10:30:21.206642+00:00,Anivia,anivia,MIDDLE,,gd15_counter,4,Zed,zed,,1435,408
u.gg,https://u.gg/lol/champions/anivia/counter,2026-06-06T10:30:21.206642+00:00,Anivia,anivia,MIDDLE,,gd15_counter,5,Qiyana,qiyana,,474,405
u.gg,https://u.gg/lol/champions/vayne/counter,2026-06-06T10:30:24.793696+00:00,Vayne,vayne,TOP,,win_rate_counter,1,Veigar,veigar,54.85,361,
u.gg,https://u.gg/lol/champions/vayne/counter,2026-06-06T10:30:24.793696+00:00,Vayne,vayne,TOP,,win_rate_counter,2,Senna,senna,54.66,2104,
u.gg,https://u.gg/lol/champions/vayne/counter,2026-06-06T10:30:24.793696+00:00,Vayne,vayne,TOP,,win_rate_counter,3,Samira,samira,53.58,2236,
u.gg,https://u.gg/lol/champions/vayne/counter,2026-06-06T10:30:24.793696+00:00,Vayne,vayne,TOP,,win_rate_counter,4,Aphelios,aphelios,53.33,1380,
u.gg,https://u.gg/lol/champions/vayne/counter,2026-06-06T10:30:24.793696+00:00,Vayne,vayne,TOP,,win_rate_counter,5,Ashe,ashe,52.91,4678,
u.gg,https://u.gg/lol/champions/vayne/counter,2026-06-06T10:30:24.793696+00:00,Vayne,vayne,TOP,,gd15_counter,1,Draven,draven,,1494,1216
u.gg,https://u.gg/lol/champions/vayne/counter,2026-06-06T10:30:24.793696+00:00,Vayne,vayne,TOP,,gd15_counter,2,Mel,mel,,480,879
u.gg,https://u.gg/lol/champions/vayne/counter,2026-06-06T10:30:24.793696+00:00,Vayne,vayne,TOP,,gd15_counter,3,Kalista,kalista,,533,767
u.gg,https://u.gg/lol/champions/vayne/counter,2026-06-06T10:30:24.793696+00:00,Vayne,vayne,TOP,,gd15_counter,4,Varus,varus,,1556,719
u.gg,https://u.gg/lol/champions/vayne/counter,2026-06-06T10:30:24.793696+00:00,Vayne,vayne,TOP,,gd15_counter,5,Samira,samira,,2236,702
u.gg,https://u.gg/lol/champions/tristana/counter,2026-06-06T10:30:26.896119+00:00,Tristana,tristana,BOTTOM,,win_rate_counter,1,Yasuo,yasuo,54.58,284,
u.gg,https://u.gg/lol/champions/tristana/counter,2026-06-06T10:30:26.896119+00:00,Tristana,tristana,BOTTOM,,win_rate_counter,2,KogMaw,kogmaw,53.45,507,
u.gg,https://u.gg/lol/champions/tristana/counter,2026-06-06T10:30:26.896119+00:00,Tristana,tristana,BOTTOM,,win_rate_counter,3,Aphelios,aphelios,52.81,979,
u.gg,https://u.gg/lol/champions/tristana/counter,2026-06-06T10:30:26.896119+00:00,Tristana,tristana,BOTTOM,,win_rate_counter,4,Seraphine,seraphine,52.63,380,
u.gg,https://u.gg/lol/champions/tristana/counter,2026-06-06T10:30:26.896119+00:00,Tristana,tristana,BOTTOM,,win_rate_counter,5,Brand,brand,51.86,889,
u.gg,https://u.gg/lol/champions/tristana/counter,2026-06-06T10:30:26.896119+00:00,Tristana,tristana,BOTTOM,,gd15_counter,1,Draven,draven,,1073,663
u.gg,https://u.gg/lol/champions/tristana/counter,2026-06-06T10:30:26.896119+00:00,Tristana,tristana,BOTTOM,,gd15_counter,2,Mel,mel,,291,194
u.gg,https://u.gg/lol/champions/tristana/counter,2026-06-06T10:30:26.896119+00:00,Tristana,tristana,BOTTOM,,gd15_counter,3,Samira,samira,,1124,167
u.gg,https://u.gg/lol/champions/tristana/counter,2026-06-06T10:30:26.896119+00:00,Tristana,tristana,BOTTOM,,gd15_counter,4,Yasuo,yasuo,,284,142
u.gg,https://u.gg/lol/champions/tristana/counter,2026-06-06T10:30:26.896119+00:00,Tristana,tristana,BOTTOM,,gd15_counter,5,Corki,corki,,597,92
u.gg,https://u.gg/lol/champions/milio/counter,2026-06-06T10:30:28.665925+00:00,Milio,milio,UTILITY,,win_rate_counter,1,Taric,taric,53.15,523,
u.gg,https://u.gg/lol/champions/milio/counter,2026-06-06T10:30:28.665925+00:00,Milio,milio,UTILITY,,win_rate_counter,2,Nautilus,nautilus,52.7,4374,
u.gg,https://u.gg/lol/champions/milio/counter,2026-06-06T10:30:28.665925+00:00,Milio,milio,UTILITY,,win_rate_counter,3,Thresh,thresh,52.55,5754,
u.gg,https://u.gg/lol/champions/milio/counter,2026-06-06T10:30:28.665925+00:00,Milio,milio,UTILITY,,win_rate_counter,4,Senna,senna,51.81,3831,
u.gg,https://u.gg/lol/champions/milio/counter,2026-06-06T10:30:28.665925+00:00,Milio,milio,UTILITY,,win_rate_counter,5,Braum,braum,51.65,2031,
u.gg,https://u.gg/lol/champions/milio/counter,2026-06-06T10:30:28.665925+00:00,Milio,milio,UTILITY,,gd15_counter,1,Zoe,zoe,,440,653
u.gg,https://u.gg/lol/champions/milio/counter,2026-06-06T10:30:28.665925+00:00,Milio,milio,UTILITY,,gd15_counter,2,Pyke,pyke,,2389,639
u.gg,https://u.gg/lol/champions/milio/counter,2026-06-06T10:30:28.665925+00:00,Milio,milio,UTILITY,,gd15_counter,3,Pantheon,pantheon,,1026,616
u.gg,https://u.gg/lol/champions/milio/counter,2026-06-06T10:30:28.665925+00:00,Milio,milio,UTILITY,,gd15_counter,4,Mel,mel,,570,595
u.gg,https://u.gg/lol/champions/milio/counter,2026-06-06T10:30:28.665925+00:00,Milio,milio,UTILITY,,gd15_counter,5,Senna,senna,,3831,580
u.gg,https://u.gg/lol/champions/hwei/counter,2026-06-06T10:30:30.908335+00:00,Hwei,hwei,MIDDLE,,win_rate_counter,1,Xerath,xerath,56.44,1933,
u.gg,https://u.gg/lol/champions/hwei/counter,2026-06-06T10:30:30.908335+00:00,Hwei,hwei,MIDDLE,,win_rate_counter,2,Akshan,akshan,54.96,595,
u.gg,https://u.gg/lol/champions/hwei/counter,2026-06-06T10:30:30.908335+00:00,Hwei,hwei,MIDDLE,,win_rate_counter,3,Naafiri,naafiri,54.87,585,
u.gg,https://u.gg/lol/champions/hwei/counter,2026-06-06T10:30:30.908335+00:00,Hwei,hwei,MIDDLE,,win_rate_counter,4,Fizz,fizz,54.81,1257,
u.gg,https://u.gg/lol/champions/hwei/counter,2026-06-06T10:30:30.908335+00:00,Hwei,hwei,MIDDLE,,win_rate_counter,5,Lux,lux,54.8,1157,
u.gg,https://u.gg/lol/champions/hwei/counter,2026-06-06T10:30:30.908335+00:00,Hwei,hwei,MIDDLE,,gd15_counter,1,Irelia,irelia,,570,959
u.gg,https://u.gg/lol/champions/hwei/counter,2026-06-06T10:30:30.908335+00:00,Hwei,hwei,MIDDLE,,gd15_counter,2,Naafiri,naafiri,,585,662
u.gg,https://u.gg/lol/champions/hwei/counter,2026-06-06T10:30:30.908335+00:00,Hwei,hwei,MIDDLE,,gd15_counter,3,Fizz,fizz,,1257,600
u.gg,https://u.gg/lol/champions/hwei/counter,2026-06-06T10:30:30.908335+00:00,Hwei,hwei,MIDDLE,,gd15_counter,4,Qiyana,qiyana,,479,561
u.gg,https://u.gg/lol/champions/hwei/counter,2026-06-06T10:30:30.908335+00:00,Hwei,hwei,MIDDLE,,gd15_counter,5,Zed,zed,,1514,502
u.gg,https://u.gg/lol/champions/vex/counter,2026-06-06T10:30:35.086156+00:00,Vex,vex,MIDDLE,,win_rate_counter,1,Vladimir,vladimir,55.63,710,
u.gg,https://u.gg/lol/champions/vex/counter,2026-06-06T10:30:35.086156+00:00,Vex,vex,MIDDLE,,win_rate_counter,2,Anivia,anivia,54.7,404,
u.gg,https://u.gg/lol/champions/vex/counter,2026-06-06T10:30:35.086156+00:00,Vex,vex,MIDDLE,,win_rate_counter,3,TwistedFate,twistedfate,53.89,681,
u.gg,https://u.gg/lol/champions/vex/counter,2026-06-06T10:30:35.086156+00:00,Vex,vex,MIDDLE,,win_rate_counter,4,Taliyah,taliyah,53.72,242,
u.gg,https://u.gg/lol/champions/vex/counter,2026-06-06T10:30:35.086156+00:00,Vex,vex,MIDDLE,,win_rate_counter,5,Annie,annie,53.33,450,
u.gg,https://u.gg/lol/champions/vex/counter,2026-06-06T10:30:35.086156+00:00,Vex,vex,MIDDLE,,gd15_counter,1,Mel,mel,,449,715
u.gg,https://u.gg/lol/champions/vex/counter,2026-06-06T10:30:35.086156+00:00,Vex,vex,MIDDLE,,gd15_counter,2,Naafiri,naafiri,,403,317
u.gg,https://u.gg/lol/champions/vex/counter,2026-06-06T10:30:35.086156+00:00,Vex,vex,MIDDLE,,gd15_counter,3,TwistedFate,twistedfate,,681,244
u.gg,https://u.gg/lol/champions/vex/counter,2026-06-06T10:30:35.086156+00:00,Vex,vex,MIDDLE,,gd15_counter,4,Zed,zed,,1203,222
u.gg,https://u.gg/lol/champions/vex/counter,2026-06-06T10:30:35.086156+00:00,Vex,vex,MIDDLE,,gd15_counter,5,Diana,diana,,806,175
u.gg,https://u.gg/lol/champions/camille/counter,2026-06-06T10:30:37.385808+00:00,Camille,camille,TOP,,win_rate_counter,1,Warwick,warwick,56.07,280,
u.gg,https://u.gg/lol/champions/camille/counter,2026-06-06T10:30:37.385808+00:00,Camille,camille,TOP,,win_rate_counter,2,Vladimir,vladimir,55.06,247,
u.gg,https://u.gg/lol/champions/camille/counter,2026-06-06T10:30:37.385808+00:00,Camille,camille,TOP,,win_rate_counter,3,Varus,varus,54.8,281,
u.gg,https://u.gg/lol/champions/camille/counter,2026-06-06T10:30:37.385808+00:00,Camille,camille,TOP,,win_rate_counter,4,Rumble,rumble,54.55,341,
u.gg,https://u.gg/lol/champions/camille/counter,2026-06-06T10:30:37.385808+00:00,Camille,camille,TOP,,win_rate_counter,5,Urgot,urgot,54.16,445,
u.gg,https://u.gg/lol/champions/camille/counter,2026-06-06T10:30:37.385808+00:00,Camille,camille,TOP,,gd15_counter,1,Heimerdinger,heimerdinger,,179,1144
u.gg,https://u.gg/lol/champions/camille/counter,2026-06-06T10:30:37.385808+00:00,Camille,camille,TOP,,gd15_counter,2,Illaoi,illaoi,,353,953
u.gg,https://u.gg/lol/champions/camille/counter,2026-06-06T10:30:37.385808+00:00,Camille,camille,TOP,,gd15_counter,3,Warwick,warwick,,280,737
u.gg,https://u.gg/lol/champions/camille/counter,2026-06-06T10:30:37.385808+00:00,Camille,camille,TOP,,gd15_counter,4,Renekton,renekton,,1146,711
u.gg,https://u.gg/lol/champions/camille/counter,2026-06-06T10:30:37.385808+00:00,Camille,camille,TOP,,gd15_counter,5,Irelia,irelia,,764,697
u.gg,https://u.gg/lol/champions/mel/counter,2026-06-06T10:30:41.553672+00:00,Mel,mel,MIDDLE,,win_rate_counter,1,Fizz,fizz,60.28,1148,
u.gg,https://u.gg/lol/champions/mel/counter,2026-06-06T10:30:41.553672+00:00,Mel,mel,MIDDLE,,win_rate_counter,2,Xerath,xerath,60.01,1603,
u.gg,https://u.gg/lol/champions/mel/counter,2026-06-06T10:30:41.553672+00:00,Mel,mel,MIDDLE,,win_rate_counter,3,Kassadin,kassadin,58.49,518,
u.gg,https://u.gg/lol/champions/mel/counter,2026-06-06T10:30:41.553672+00:00,Mel,mel,MIDDLE,,win_rate_counter,4,Irelia,irelia,58.07,477,
u.gg,https://u.gg/lol/champions/mel/counter,2026-06-06T10:30:41.553672+00:00,Mel,mel,MIDDLE,,win_rate_counter,5,XinZhao,xinzhao,57.75,284,
u.gg,https://u.gg/lol/champions/mel/counter,2026-06-06T10:30:41.553672+00:00,Mel,mel,MIDDLE,,gd15_counter,1,Irelia,irelia,,477,390
u.gg,https://u.gg/lol/champions/mel/counter,2026-06-06T10:30:41.553672+00:00,Mel,mel,MIDDLE,,gd15_counter,2,Fizz,fizz,,1148,171
u.gg,https://u.gg/lol/champions/mel/counter,2026-06-06T10:30:41.553672+00:00,Mel,mel,MIDDLE,,gd15_counter,3,Zed,zed,,1136,43
u.gg,https://u.gg/lol/champions/mel/counter,2026-06-06T10:30:41.553672+00:00,Mel,mel,MIDDLE,,gd15_counter,4,Diana,diana,,730,35
u.gg,https://u.gg/lol/champions/mel/counter,2026-06-06T10:30:41.553672+00:00,Mel,mel,MIDDLE,,gd15_counter,5,Naafiri,naafiri,,417,-1
u.gg,https://u.gg/lol/champions/lillia/counter,2026-06-06T10:30:43.467435+00:00,Lillia,lillia,JUNGLE,,win_rate_counter,1,Belveth,belveth,55.46,348,
u.gg,https://u.gg/lol/champions/lillia/counter,2026-06-06T10:30:43.467435+00:00,Lillia,lillia,JUNGLE,,win_rate_counter,2,Talon,talon,55.12,733,
u.gg,https://u.gg/lol/champions/lillia/counter,2026-06-06T10:30:43.467435+00:00,Lillia,lillia,JUNGLE,,win_rate_counter,3,FiddleSticks,fiddlesticks,54.86,319,
u.gg,https://u.gg/lol/champions/lillia/counter,2026-06-06T10:30:43.467435+00:00,Lillia,lillia,JUNGLE,,win_rate_counter,4,Evelynn,evelynn,54.39,421,
u.gg,https://u.gg/lol/champions/lillia/counter,2026-06-06T10:30:43.467435+00:00,Lillia,lillia,JUNGLE,,win_rate_counter,5,Ekko,ekko,53.6,694,
u.gg,https://u.gg/lol/champions/lillia/counter,2026-06-06T10:30:43.467435+00:00,Lillia,lillia,JUNGLE,,gd15_counter,1,Hecarim,hecarim,,789,480
u.gg,https://u.gg/lol/champions/lillia/counter,2026-06-06T10:30:43.467435+00:00,Lillia,lillia,JUNGLE,,gd15_counter,2,Jayce,jayce,,244,470
u.gg,https://u.gg/lol/champions/lillia/counter,2026-06-06T10:30:43.467435+00:00,Lillia,lillia,JUNGLE,,gd15_counter,3,Khazix,khazix,,777,439
u.gg,https://u.gg/lol/champions/lillia/counter,2026-06-06T10:30:43.467435+00:00,Lillia,lillia,JUNGLE,,gd15_counter,4,Talon,talon,,733,370
u.gg,https://u.gg/lol/champions/lillia/counter,2026-06-06T10:30:43.467435+00:00,Lillia,lillia,JUNGLE,,gd15_counter,5,Briar,briar,,722,369
u.gg,https://u.gg/lol/champions/pantheon/counter,2026-06-06T10:30:46.579331+00:00,Pantheon,pantheon,UTILITY,,win_rate_counter,1,Renata,renata,59.15,235,
u.gg,https://u.gg/lol/champions/pantheon/counter,2026-06-06T10:30:46.579331+00:00,Pantheon,pantheon,UTILITY,,win_rate_counter,2,Soraka,soraka,58.01,943,
u.gg,https://u.gg/lol/champions/pantheon/counter,2026-06-06T10:30:46.579331+00:00,Pantheon,pantheon,UTILITY,,win_rate_counter,3,Janna,janna,57.01,663,
u.gg,https://u.gg/lol/champions/pantheon/counter,2026-06-06T10:30:46.579331+00:00,Pantheon,pantheon,UTILITY,,win_rate_counter,4,Thresh,thresh,54.97,2416,
u.gg,https://u.gg/lol/champions/pantheon/counter,2026-06-06T10:30:46.579331+00:00,Pantheon,pantheon,UTILITY,,win_rate_counter,5,Sona,sona,54.88,430,
u.gg,https://u.gg/lol/champions/pantheon/counter,2026-06-06T10:30:46.579331+00:00,Pantheon,pantheon,UTILITY,,gd15_counter,1,Camille,camille,,238,-34
u.gg,https://u.gg/lol/champions/pantheon/counter,2026-06-06T10:30:46.579331+00:00,Pantheon,pantheon,UTILITY,,gd15_counter,2,Pyke,pyke,,1677,-91
u.gg,https://u.gg/lol/champions/pantheon/counter,2026-06-06T10:30:46.579331+00:00,Pantheon,pantheon,UTILITY,,gd15_counter,3,Velkoz,velkoz,,599,-114
u.gg,https://u.gg/lol/champions/pantheon/counter,2026-06-06T10:30:46.579331+00:00,Pantheon,pantheon,UTILITY,,gd15_counter,4,Sylas,sylas,,214,-126
u.gg,https://u.gg/lol/champions/pantheon/counter,2026-06-06T10:30:46.579331+00:00,Pantheon,pantheon,UTILITY,,gd15_counter,5,Xerath,xerath,,569,-136
u.gg,https://u.gg/lol/champions/poppy/counter,2026-06-06T10:30:49.192843+00:00,Poppy,poppy,UTILITY,,win_rate_counter,1,Maokai,maokai,57.41,216,
u.gg,https://u.gg/lol/champions/poppy/counter,2026-06-06T10:30:49.192843+00:00,Poppy,poppy,UTILITY,,win_rate_counter,2,Senna,senna,52.58,582,
u.gg,https://u.gg/lol/champions/poppy/counter,2026-06-06T10:30:49.192843+00:00,Poppy,poppy,UTILITY,,win_rate_counter,3,Thresh,thresh,52.51,1434,
u.gg,https://u.gg/lol/champions/poppy/counter,2026-06-06T10:30:49.192843+00:00,Poppy,poppy,UTILITY,,win_rate_counter,4,Janna,janna,52.27,331,
u.gg,https://u.gg/lol/champions/poppy/counter,2026-06-06T10:30:49.192843+00:00,Poppy,poppy,UTILITY,,win_rate_counter,5,Nami,nami,52.18,780,
u.gg,https://u.gg/lol/champions/poppy/counter,2026-06-06T10:30:49.192843+00:00,Poppy,poppy,UTILITY,,gd15_counter,1,Camille,camille,,317,319
u.gg,https://u.gg/lol/champions/poppy/counter,2026-06-06T10:30:49.192843+00:00,Poppy,poppy,UTILITY,,gd15_counter,2,Pantheon,pantheon,,502,306
u.gg,https://u.gg/lol/champions/poppy/counter,2026-06-06T10:30:49.192843+00:00,Poppy,poppy,UTILITY,,gd15_counter,3,Mel,mel,,109,175
u.gg,https://u.gg/lol/champions/poppy/counter,2026-06-06T10:30:49.192843+00:00,Poppy,poppy,UTILITY,,gd15_counter,4,Xerath,xerath,,240,145
u.gg,https://u.gg/lol/champions/poppy/counter,2026-06-06T10:30:49.192843+00:00,Poppy,poppy,UTILITY,,gd15_counter,5,Pyke,pyke,,1240,129
u.gg,https://u.gg/lol/champions/samira/counter,2026-06-06T10:30:51.006501+00:00,Samira,samira,BOTTOM,,win_rate_counter,1,Veigar,veigar,58.77,325,
u.gg,https://u.gg/lol/champions/samira/counter,2026-06-06T10:30:51.006501+00:00,Samira,samira,BOTTOM,,win_rate_counter,2,Karthus,karthus,55.33,338,
u.gg,https://u.gg/lol/champions/samira/counter,2026-06-06T10:30:51.006501+00:00,Samira,samira,BOTTOM,,win_rate_counter,3,Swain,swain,55.33,441,
u.gg,https://u.gg/lol/champions/samira/counter,2026-06-06T10:30:51.006501+00:00,Samira,samira,BOTTOM,,win_rate_counter,4,Jinx,jinx,54.31,4266,
u.gg,https://u.gg/lol/champions/samira/counter,2026-06-06T10:30:51.006501+00:00,Samira,samira,BOTTOM,,win_rate_counter,5,Nilah,nilah,54.09,795,
u.gg,https://u.gg/lol/champions/samira/counter,2026-06-06T10:30:51.006501+00:00,Samira,samira,BOTTOM,,gd15_counter,1,Draven,draven,,1572,375
u.gg,https://u.gg/lol/champions/samira/counter,2026-06-06T10:30:51.006501+00:00,Samira,samira,BOTTOM,,gd15_counter,2,Mel,mel,,409,55
u.gg,https://u.gg/lol/champions/samira/counter,2026-06-06T10:30:51.006501+00:00,Samira,samira,BOTTOM,,gd15_counter,3,Nilah,nilah,,795,21
u.gg,https://u.gg/lol/champions/samira/counter,2026-06-06T10:30:51.006501+00:00,Samira,samira,BOTTOM,,gd15_counter,4,Kalista,kalista,,538,-38
u.gg,https://u.gg/lol/champions/samira/counter,2026-06-06T10:30:51.006501+00:00,Samira,samira,BOTTOM,,gd15_counter,5,Zeri,zeri,,1357,-40
u.gg,https://u.gg/lol/champions/masteryi/counter,2026-06-06T10:30:55.395668+00:00,MasterYi,masteryi,JUNGLE,,win_rate_counter,1,MonkeyKing,wukong,55.7,2151,
u.gg,https://u.gg/lol/champions/masteryi/counter,2026-06-06T10:30:55.395668+00:00,MasterYi,masteryi,JUNGLE,,win_rate_counter,2,RekSai,reksai,54.55,1012,
u.gg,https://u.gg/lol/champions/masteryi/counter,2026-06-06T10:30:55.395668+00:00,MasterYi,masteryi,JUNGLE,,win_rate_counter,3,Rammus,rammus,53.62,2001,
u.gg,https://u.gg/lol/champions/masteryi/counter,2026-06-06T10:30:55.395668+00:00,MasterYi,masteryi,JUNGLE,,win_rate_counter,4,Elise,elise,53.42,936,
u.gg,https://u.gg/lol/champions/masteryi/counter,2026-06-06T10:30:55.395668+00:00,MasterYi,masteryi,JUNGLE,,win_rate_counter,5,Warwick,warwick,53.14,1481,
u.gg,https://u.gg/lol/champions/masteryi/counter,2026-06-06T10:30:55.395668+00:00,MasterYi,masteryi,JUNGLE,,gd15_counter,1,Khazix,khazix,,3024,325
u.gg,https://u.gg/lol/champions/masteryi/counter,2026-06-06T10:30:55.395668+00:00,MasterYi,masteryi,JUNGLE,,gd15_counter,2,Hecarim,hecarim,,1868,191
u.gg,https://u.gg/lol/champions/masteryi/counter,2026-06-06T10:30:55.395668+00:00,MasterYi,masteryi,JUNGLE,,gd15_counter,3,Qiyana,qiyana,,557,178
u.gg,https://u.gg/lol/champions/masteryi/counter,2026-06-06T10:30:55.395668+00:00,MasterYi,masteryi,JUNGLE,,gd15_counter,4,Briar,briar,,2090,173
u.gg,https://u.gg/lol/champions/masteryi/counter,2026-06-06T10:30:55.395668+00:00,MasterYi,masteryi,JUNGLE,,gd15_counter,5,Talon,talon,,2279,150
u.gg,https://u.gg/lol/champions/shen/counter,2026-06-06T10:30:57.976127+00:00,Shen,shen,TOP,,win_rate_counter,1,Warwick,warwick,54.64,366,
u.gg,https://u.gg/lol/champions/shen/counter,2026-06-06T10:30:57.976127+00:00,Shen,shen,TOP,,win_rate_counter,2,Kled,kled,53.16,459,
u.gg,https://u.gg/lol/champions/shen/counter,2026-06-06T10:30:57.976127+00:00,Shen,shen,TOP,,win_rate_counter,3,Tryndamere,tryndamere,52.99,787,
u.gg,https://u.gg/lol/champions/shen/counter,2026-06-06T10:30:57.976127+00:00,Shen,shen,TOP,,win_rate_counter,4,Garen,garen,52.76,2574,
u.gg,https://u.gg/lol/champions/shen/counter,2026-06-06T10:30:57.976127+00:00,Shen,shen,TOP,,win_rate_counter,5,Sett,sett,52.75,1475,
u.gg,https://u.gg/lol/champions/shen/counter,2026-06-06T10:30:57.976127+00:00,Shen,shen,TOP,,gd15_counter,1,Varus,varus,,393,1505
u.gg,https://u.gg/lol/champions/shen/counter,2026-06-06T10:30:57.976127+00:00,Shen,shen,TOP,,gd15_counter,2,Heimerdinger,heimerdinger,,314,1319
u.gg,https://u.gg/lol/champions/shen/counter,2026-06-06T10:30:57.976127+00:00,Shen,shen,TOP,,gd15_counter,3,Illaoi,illaoi,,669,1188
u.gg,https://u.gg/lol/champions/shen/counter,2026-06-06T10:30:57.976127+00:00,Shen,shen,TOP,,gd15_counter,4,Tryndamere,tryndamere,,787,1119
u.gg,https://u.gg/lol/champions/shen/counter,2026-06-06T10:30:57.976127+00:00,Shen,shen,TOP,,gd15_counter,5,Gangplank,gangplank,,1300,1039
u.gg,https://u.gg/lol/champions/draven/counter,2026-06-06T10:30:59.997681+00:00,Draven,draven,BOTTOM,,win_rate_counter,1,Velkoz,velkoz,57.75,329,
u.gg,https://u.gg/lol/champions/draven/counter,2026-06-06T10:30:59.997681+00:00,Draven,draven,BOTTOM,,win_rate_counter,2,Mel,mel,55.67,494,
u.gg,https://u.gg/lol/champions/draven/counter,2026-06-06T10:30:59.997681+00:00,Draven,draven,BOTTOM,,win_rate_counter,3,Senna,senna,54.66,2027,
u.gg,https://u.gg/lol/champions/draven/counter,2026-06-06T10:30:59.997681+00:00,Draven,draven,BOTTOM,,win_rate_counter,4,Seraphine,seraphine,54.64,582,
u.gg,https://u.gg/lol/champions/draven/counter,2026-06-06T10:30:59.997681+00:00,Draven,draven,BOTTOM,,win_rate_counter,5,KogMaw,kogmaw,54.57,667,
u.gg,https://u.gg/lol/champions/draven/counter,2026-06-06T10:30:59.997681+00:00,Draven,draven,BOTTOM,,gd15_counter,1,Mel,mel,,494,5
u.gg,https://u.gg/lol/champions/draven/counter,2026-06-06T10:30:59.997681+00:00,Draven,draven,BOTTOM,,gd15_counter,2,Velkoz,velkoz,,329,-230
u.gg,https://u.gg/lol/champions/draven/counter,2026-06-06T10:30:59.997681+00:00,Draven,draven,BOTTOM,,gd15_counter,3,Lux,lux,,351,-359
u.gg,https://u.gg/lol/champions/draven/counter,2026-06-06T10:30:59.997681+00:00,Draven,draven,BOTTOM,,gd15_counter,4,Samira,samira,,1572,-375
u.gg,https://u.gg/lol/champions/draven/counter,2026-06-06T10:30:59.997681+00:00,Draven,draven,BOTTOM,,gd15_counter,5,Yasuo,yasuo,,373,-508
u.gg,https://u.gg/lol/champions/singed/counter,2026-06-06T10:31:02.388787+00:00,Singed,singed,TOP,,win_rate_counter,1,Gangplank,gangplank,56.45,1054,
u.gg,https://u.gg/lol/champions/singed/counter,2026-06-06T10:31:02.388787+00:00,Singed,singed,TOP,,win_rate_counter,2,Kayle,kayle,55.9,991,
u.gg,https://u.gg/lol/champions/singed/counter,2026-06-06T10:31:02.388787+00:00,Singed,singed,TOP,,win_rate_counter,3,XinZhao,xinzhao,54.02,485,
u.gg,https://u.gg/lol/champions/singed/counter,2026-06-06T10:31:02.388787+00:00,Singed,singed,TOP,,win_rate_counter,4,Quinn,quinn,52.97,185,
u.gg,https://u.gg/lol/champions/singed/counter,2026-06-06T10:31:02.388787+00:00,Singed,singed,TOP,,win_rate_counter,5,Urgot,urgot,52.14,583,
