match_id,participant_id,team_id,position,feature_version,champion_id,champion_name,individual_position,lane,role,team_surrendered,win,queue_id,game_version,game_duration_sec,collected_at
KR_8043663189,2,100,JUNGLE,v2_timeseries_7_15,64,LeeSin,JUNGLE,NONE,SUPPORT,False,True,420,16.2.738.9684,930,2026-06-05T14:02:39+00:00
KR_8043663189,3,100,MIDDLE,v2_timeseries_7_15,85,Kennen,MIDDLE,NONE,SUPPORT,False,True,420,16.2.738.9684,930,2026-06-05T14:02:39+00:00
KR_8043663189,4,100,BOTTOM,v2_timeseries_7_15,15,Sivir,BOTTOM,NONE,SUPPORT,False,True,420,16.2.738.9684,930,2026-06-05T14:02:39+00:00
KR_8043663189,5,100,UTILITY,v2_timeseries_7_15,143,Zyra,UTILITY,NONE,SUPPORT,False,True,420,16.2.738.9684,930,2026-06-05T14:02:39+00:00
KR_8043663189,6,200,TOP,v2_timeseries_7_15,2,Olaf,TOP,NONE,SUPPORT,True,False,420,16.2.738.9684,930,2026-06-05T14:02:39+00:00
KR_8043663189,7,200,JUNGLE,v2_timeseries_7_15,245,Ekko,JUNGLE,NONE,SUPPORT,True,False,420,16.2.738.9684,930,2026-06-05T14:02:39+00:00
KR_8043663189,8,200,MIDDLE,v2_timeseries_7_15,84,Akali,MIDDLE,NONE,SUPPORT,True,False,420,16.2.738.9684,930,2026-06-05T14:02:39+00:00
KR_8043663189,9,200,BOTTOM,v2_timeseries_7_15,110,Varus,BOTTOM,NONE,SUPPORT,True,False,420,16.2.738.9684,930,2026-06-05T14:02:39+00:00
KR_8043663189,10,200,UTILITY,v2_timeseries_7_15,497,Rakan,UTILITY,NONE,SUPPORT,True,False,420,16.2.738.9684,930,2026-06-05T14:02:39+00:00
KR_8043543060,1,100,TOP,v2_timeseries_7_15,78,Poppy,TOP,TOP,SOLO,False,False,420,16.2.738.9684,2095,2026-06-05T14:02:39+00:00
KR_8043543060,2,100,JUNGLE,v2_timeseries_7_15,104,Graves,JUNGLE,JUNGLE,NONE,False,False,420,16.2.738.9684,2095,2026-06-05T14:02:39+00:00
KR_8043543060,3,100,MIDDLE,v2_timeseries_7_15,55,Katarina,MIDDLE,MIDDLE,SOLO,False,False,420,16.2.738.9684,2095,2026-06-05T14:02:39+00:00
KR_8043543060,4,100,BOTTOM,v2_timeseries_7_15,22,Ashe,BOTTOM,BOTTOM,CARRY,False,False,420,16.2.738.9684,2095,2026-06-05T14:02:39+00:00
KR_8043543060,5,100,UTILITY,v2_timeseries_7_15,412,Thresh,UTILITY,BOTTOM,SUPPORT,False,False,420,16.2.738.9684,2095,2026-06-05T14:02:39+00:00
KR_8043543060,6,200,TOP,v2_timeseries_7_15,98,Shen,TOP,TOP,SOLO,False,True,420,16.2.738.9684,2095,2026-06-05T14:02:39+00:00
KR_8043543060,7,200,JUNGLE,v2_timeseries_7_15,238,Zed,JUNGLE,JUNGLE,NONE,False,True,420,16.2.738.9684,2095,2026-06-05T14:02:39+00:00
KR_8043543060,8,200,MIDDLE,v2_timeseries_7_15,13,Ryze,MIDDLE,MIDDLE,SOLO,False,True,420,16.2.738.9684,2095,2026-06-05T14:02:39+00:00
KR_8043543060,9,200,BOTTOM,v2_timeseries_7_15,202,Jhin,BOTTOM,BOTTOM,CARRY,False,True,420,16.2.738.9684,2095,2026-06-05T14:02:39+00:00
KR_8043543060,10,200,UTILITY,v2_timeseries_7_15,518,Neeko,UTILITY,BOTTOM,SUPPORT,False,True,420,16.2.738.9684,2095,2026-06-05T14:02:39+00:00
KR_8043444249,1,100,TOP,v2_timeseries_7_15,122,Darius,TOP,JUNGLE,NONE,False,True,420,16.2.738.9684,1392,2026-06-05T14:02:39+00:00
KR_8043444249,2,100,JUNGLE,v2_timeseries_7_15,54,Malphite,JUNGLE,JUNGLE,NONE,False,True,420,16.2.738.9684,1392,2026-06-05T14:02:39+00:00
KR_8043444249,3,100,MIDDLE,v2_timeseries_7_15,55,Katarina,MIDDLE,MIDDLE,SOLO,False,True,420,16.2.738.9684,1392,2026-06-05T14:02:39+00:00
KR_8043444249,4,100,BOTTOM,v2_timeseries_7_15,236,Lucian,BOTTOM,BOTTOM,CARRY,False,True,420,16.2.738.9684,1392,2026-06-05T14:02:39+00:00
KR_8043444249,5,100,UTILITY,v2_timeseries_7_15,201,Braum,UTILITY,BOTTOM,SUPPORT,False,True,420,16.2.738.9684,1392,2026-06-05T14:02:39+00:00
KR_8043444249,6,200,TOP,v2_timeseries_7_15,875,Sett,TOP,JUNGLE,NONE,True,False,420,16.2.738.9684,1392,2026-06-05T14:02:39+00:00
KR_8043444249,7,200,JUNGLE,v2_timeseries_7_15,19,Warwick,JUNGLE,JUNGLE,NONE,True,False,420,16.2.738.9684,1392,2026-06-05T14:02:39+00:00
KR_8043444249,8,200,MIDDLE,v2_timeseries_7_15,103,Ahri,MIDDLE,TOP,SOLO,True,False,420,16.2.738.9684,1392,2026-06-05T14:02:39+00:00
KR_8043444249,9,200,BOTTOM,v2_timeseries_7_15,15,Sivir,BOTTOM,BOTTOM,CARRY,True,False,420,16.2.738.9684,1392,2026-06-05T14:02:39+00:00
KR_8043444249,10,200,UTILITY,v2_timeseries_7_15,37,Sona,UTILITY,BOTTOM,SUPPORT,True,False,420,16.2.738.9684,1392,2026-06-05T14:02:39+00:00
KR_8042801485,1,100,TOP,v2_timeseries_7_15,64,LeeSin,TOP,NONE,SUPPORT,False,True,420,16.2.738.9684,933,2026-06-05T14:02:39+00:00
KR_8042801485,2,100,JUNGLE,v2_timeseries_7_15,54,Malphite,JUNGLE,NONE,SUPPORT,False,True,420,16.2.738.9684,933,2026-06-05T14:02:39+00:00
KR_8042801485,3,100,MIDDLE,v2_timeseries_7_15,7,Leblanc,MIDDLE,NONE,SUPPORT,False,True,420,16.2.738.9684,933,2026-06-05T14:02:39+00:00
KR_8042801485,4,100,BOTTOM,v2_timeseries_7_15,81,Ezreal,BOTTOM,NONE,SUPPORT,False,True,420,16.2.738.9684,933,2026-06-05T14:02:39+00:00
KR_8042801485,5,100,UTILITY,v2_timeseries_7_15,43,Karma,UTILITY,NONE,SUPPORT,False,True,420,16.2.738.9684,933,2026-06-05T14:02:39+00:00
KR_8042801485,6,200,TOP,v2_timeseries_7_15,79,Gragas,TOP,NONE,SUPPORT,True,False,420,16.2.738.9684,933,2026-06-05T14:02:39+00:00
KR_8042801485,7,200,JUNGLE,v2_timeseries_7_15,234,Viego,JUNGLE,NONE,SUPPORT,True,False,420,16.2.738.9684,933,2026-06-05T14:02:39+00:00
KR_8042801485,8,200,MIDDLE,v2_timeseries_7_15,238,Zed,MIDDLE,NONE,SUPPORT,True,False,420,16.2.738.9684,933,2026-06-05T14:02:39+00:00
KR_8042801485,9,200,BOTTOM,v2_timeseries_7_15,69,Cassiopeia,BOTTOM,NONE,SUPPORT,True,False,420,16.2.738.9684,933,2026-06-05T14:02:39+00:00
KR_8042801485,10,200,UTILITY,v2_timeseries_7_15,34,Anivia,UTILITY,NONE,SUPPORT,True,False,420,16.2.738.9684,933,2026-06-05T14:02:39+00:00
KR_8042751661,1,100,TOP,v2_timeseries_7_15,83,Yorick,TOP,JUNGLE,NONE,False,True,420,16.2.738.9684,1350,2026-06-05T14:02:39+00:00
KR_8042751661,2,100,JUNGLE,v2_timeseries_7_15,234,Viego,JUNGLE,JUNGLE,NONE,False,True,420,16.2.738.9684,1350,2026-06-05T14:02:39+00:00
KR_8042751661,3,100,MIDDLE,v2_timeseries_7_15,134,Syndra,MIDDLE,MIDDLE,SOLO,False,True,420,16.2.738.9684,1350,2026-06-05T14:02:39+00:00
KR_8042751661,4,100,BOTTOM,v2_timeseries_7_15,236,Lucian,BOTTOM,BOTTOM,CARRY,False,True,420,16.2.738.9684,1350,2026-06-05T14:02:39+00:00
KR_8042751661,5,100,UTILITY,v2_timeseries_7_15,53,Blitzcrank,UTILITY,BOTTOM,SUPPORT,False,True,420,16.2.738.9684,1350,2026-06-05T14:02:39+00:00
KR_8042751661,6,200,TOP,v2_timeseries_7_15,14,Sion,TOP,TOP,SOLO,False,False,420,16.2.738.9684,1350,2026-06-05T14:02:39+00:00
KR_8042751661,7,200,JUNGLE,v2_timeseries_7_15,121,Khazix,JUNGLE,JUNGLE,NONE,False,False,420,16.2.738.9684,1350,2026-06-05T14:02:39+00:00
KR_8042751661,8,200,MIDDLE,v2_timeseries_7_15,61,Orianna,MIDDLE,MIDDLE,SOLO,False,False,420,16.2.738.9684,1350,2026-06-05T14:02:39+00:00
KR_8042751661,9,200,BOTTOM,v2_timeseries_7_15,21,MissFortune,BOTTOM,BOTTOM,CARRY,False,False,420,16.2.738.9684,1350,2026-06-05T14:02:39+00:00
KR_8042751661,10,200,UTILITY,v2_timeseries_7_15,201,Braum,UTILITY,BOTTOM,SUPPORT,False,False,420,16.2.738.9684,1350,2026-06-05T14:02:39+00:00
KR_8042687721,1,100,TOP,v2_timeseries_7_15,19,Warwick,TOP,JUNGLE,NONE,False,True,420,16.2.738.9684,2552,2026-06-05T14:02:39+00:00
KR_8042687721,2,100,JUNGLE,v2_timeseries_7_15,238,Zed,JUNGLE,JUNGLE,NONE,False,True,420,16.2.738.9684,2552,2026-06-05T14:02:39+00:00
KR_8042687721,3,100,MIDDLE,v2_timeseries_7_15,99,Lux,MIDDLE,MIDDLE,SOLO,False,True,420,16.2.738.9684,2552,2026-06-05T14:02:39+00:00
KR_8042687721,4,100,BOTTOM,v2_timeseries_7_15,145,Kaisa,BOTTOM,BOTTOM,CARRY,False,True,420,16.2.738.9684,2552,2026-06-05T14:02:39+00:00
KR_8042687721,5,100,UTILITY,v2_timeseries_7_15,902,Milio,UTILITY,BOTTOM,SUPPORT,False,True,420,16.2.738.9684,2552,2026-06-05T14:02:39+00:00
KR_8042687721,6,200,TOP,v2_timeseries_7_15,106,Volibear,TOP,JUNGLE,NONE,False,False,420,16.2.738.9684,2552,2026-06-05T14:02:39+00:00
KR_8042687721,7,200,JUNGLE,v2_timeseries_7_15,254,Vi,JUNGLE,JUNGLE,NONE,False,False,420,16.2.738.9684,2552,2026-06-05T14:02:39+00:00
KR_8042687721,8,200,MIDDLE,v2_timeseries_7_15,84,Akali,MIDDLE,TOP,SOLO,False,False,420,16.2.738.9684,2552,2026-06-05T14:02:39+00:00
KR_8042687721,9,200,BOTTOM,v2_timeseries_7_15,81,Ezreal,BOTTOM,BOTTOM,CARRY,False,False,420,16.2.738.9684,2552,2026-06-05T14:02:39+00:00
KR_8042687721,10,200,UTILITY,v2_timeseries_7_15,201,Braum,UTILITY,BOTTOM,SUPPORT,False,False,420,16.2.738.9684,2552,2026-06-05T14:02:39+00:00
KR_8039772508,1,100,TOP,v2_timeseries_7_15,11,MasterYi,TOP,TOP,SOLO,False,True,420,16.1.737.4870,2454,2026-06-05T14:02:39+00:00
KR_8039772508,2,100,JUNGLE,v2_timeseries_7_15,64,LeeSin,JUNGLE,JUNGLE,NONE,False,True,420,16.1.737.4870,2454,2026-06-05T14:02:39+00:00
KR_8039772508,3,100,MIDDLE,v2_timeseries_7_15,800,Mel,MIDDLE,MIDDLE,SOLO,False,True,420,16.1.737.4870,2454,2026-06-05T14:02:39+00:00
KR_8039772508,4,100,BOTTOM,v2_timeseries_7_15,51,Caitlyn,BOTTOM,BOTTOM,CARRY,False,True,420,16.1.737.4870,2454,2026-06-05T14:02:39+00:00
KR_8039772508,5,100,UTILITY,v2_timeseries_7_15,154,Zac,UTILITY,BOTTOM,SUPPORT,False,True,420,16.1.737.4870,2454,2026-06-05T14:02:39+00:00
KR_8039772508,6,200,TOP,v2_timeseries_7_15,80,Pantheon,TOP,TOP,SOLO,False,False,420,16.1.737.4870,2454,2026-06-05T14:02:39+00:00
KR_8039772508,7,200,JUNGLE,v2_timeseries_7_15,238,Zed,JUNGLE,MIDDLE,SUPPORT,False,False,420,16.1.737.4870,2454,2026-06-05T14:02:39+00:00
KR_8039772508,8,200,MIDDLE,v2_timeseries_7_15,517,Sylas,MIDDLE,MIDDLE,CARRY,False,False,420,16.1.737.4870,2454,2026-06-05T14:02:39+00:00
KR_8039772508,9,200,BOTTOM,v2_timeseries_7_15,901,Smolder,BOTTOM,BOTTOM,CARRY,False,False,420,16.1.737.4870,2454,2026-06-05T14:02:39+00:00
KR_8039772508,10,200,UTILITY,v2_timeseries_7_15,43,Karma,UTILITY,BOTTOM,SUPPORT,False,False,420,16.1.737.4870,2454,2026-06-05T14:02:39+00:00
KR_8039691747,1,100,TOP,v2_timeseries_7_15,54,Malphite,TOP,JUNGLE,NONE,False,False,420,16.1.737.4870,1642,2026-06-05T14:02:39+00:00
KR_8039691747,2,100,JUNGLE,v2_timeseries_7_15,245,Ekko,JUNGLE,JUNGLE,NONE,False,False,420,16.1.737.4870,1642,2026-06-05T14:02:39+00:00
KR_8039691747,3,100,MIDDLE,v2_timeseries_7_15,4,TwistedFate,MIDDLE,MIDDLE,DUO,False,False,420,16.1.737.4870,1642,2026-06-05T14:02:39+00:00
KR_8039691747,4,100,BOTTOM,v2_timeseries_7_15,360,Samira,BOTTOM,MIDDLE,DUO,False,False,420,16.1.737.4870,1642,2026-06-05T14:02:39+00:00
KR_8039691747,5,100,UTILITY,v2_timeseries_7_15,517,Sylas,UTILITY,BOTTOM,SOLO,False,False,420,16.1.737.4870,1642,2026-06-05T14:02:39+00:00
KR_8039691747,6,200,TOP,v2_timeseries_7_15,17,Teemo,TOP,TOP,SOLO,False,True,420,16.1.737.4870,1642,2026-06-05T14:02:39+00:00
KR_8039691747,7,200,JUNGLE,v2_timeseries_7_15,64,LeeSin,JUNGLE,JUNGLE,NONE,False,True,420,16.1.737.4870,1642,2026-06-05T14:02:39+00:00
KR_8039691747,8,200,MIDDLE,v2_timeseries_7_15,3,Galio,MIDDLE,MIDDLE,SOLO,False,True,420,16.1.737.4870,1642,2026-06-05T14:02:39+00:00
KR_8039691747,9,200,BOTTOM,v2_timeseries_7_15,15,Sivir,BOTTOM,BOTTOM,CARRY,False,True,420,16.1.737.4870,1642,2026-06-05T14:02:39+00:00
KR_8039691747,10,200,UTILITY,v2_timeseries_7_15,432,Bard,UTILITY,BOTTOM,SUPPORT,False,True,420,16.1.737.4870,1642,2026-06-05T14:02:39+00:00
KR_8039623905,1,100,TOP,v2_timeseries_7_15,84,Akali,TOP,JUNGLE,NONE,False,True,420,16.1.737.4870,1498,2026-06-05T14:02:39+00:00
KR_8039623905,2,100,JUNGLE,v2_timeseries_7_15,64,LeeSin,JUNGLE,JUNGLE,NONE,False,True,420,16.1.737.4870,1498,2026-06-05T14:02:39+00:00
KR_8039623905,3,100,MIDDLE,v2_timeseries_7_15,875,Sett,MIDDLE,MIDDLE,SOLO,False,True,420,16.1.737.4870,1498,2026-06-05T14:02:39+00:00
KR_8039623905,4,100,BOTTOM,v2_timeseries_7_15,145,Kaisa,BOTTOM,BOTTOM,CARRY,False,True,420,16.1.737.4870,1498,2026-06-05T14:02:39+00:00
KR_8039623905,5,100,UTILITY,v2_timeseries_7_15,143,Zyra,UTILITY,BOTTOM,SUPPORT,False,True,420,16.1.737.4870,1498,2026-06-05T14:02:39+00:00
KR_8039623905,6,200,TOP,v2_timeseries_7_15,10,Kayle,TOP,TOP,SOLO,False,False,420,16.1.737.4870,1498,2026-06-05T14:02:39+00:00
KR_8039623905,7,200,JUNGLE,v2_timeseries_7_15,234,Viego,JUNGLE,JUNGLE,NONE,False,False,420,16.1.737.4870,1498,2026-06-05T14:02:39+00:00
KR_8039623905,8,200,MIDDLE,v2_timeseries_7_15,13,Ryze,MIDDLE,MIDDLE,SOLO,False,False,420,16.1.737.4870,1498,2026-06-05T14:02:39+00:00
KR_8039623905,9,200,BOTTOM,v2_timeseries_7_15,901,Smolder,BOTTOM,JUNGLE,NONE,False,False,420,16.1.737.4870,1498,2026-06-05T14:02:39+00:00
KR_8039623905,10,200,UTILITY,v2_timeseries_7_15,12,Alistar,UTILITY,BOTTOM,SOLO,False,False,420,16.1.737.4870,1498,2026-06-05T14:02:39+00:00
KR_8039226390,1,100,TOP,v2_timeseries_7_15,92,Riven,TOP,JUNGLE,NONE,False,True,420,16.1.737.4870,2007,2026-06-05T14:02:39+00:00
KR_8039226390,2,100,JUNGLE,v2_timeseries_7_15,517,Sylas,JUNGLE,JUNGLE,NONE,False,True,420,16.1.737.4870,2007,2026-06-05T14:02:39+00:00
KR_8039226390,3,100,MIDDLE,v2_timeseries_7_15,101,Xerath,MIDDLE,MIDDLE,SOLO,False,True,420,16.1.737.4870,2007,2026-06-05T14:02:39+00:00
KR_8039226390,4,100,BOTTOM,v2_timeseries_7_15,145,Kaisa,BOTTOM,BOTTOM,CARRY,False,True,420,16.1.737.4870,2007,2026-06-05T14:02:39+00:00
KR_8039226390,5,100,UTILITY,v2_timeseries_7_15,497,Rakan,UTILITY,BOTTOM,SUPPORT,False,True,420,16.1.737.4870,2007,2026-06-05T14:02:39+00:00
KR_8039226390,6,200,TOP,v2_timeseries_7_15,19,Warwick,TOP,TOP,SOLO,False,False,420,16.1.737.4870,2007,2026-06-05T14:02:39+00:00
KR_8039226390,7,200,JUNGLE,v2_timeseries_7_15,234,Viego,JUNGLE,JUNGLE,NONE,False,False,420,16.1.737.4870,2007,2026-06-05T14:02:39+00:00
KR_8039226390,8,200,MIDDLE,v2_timeseries_7_15,34,Anivia,MIDDLE,MIDDLE,DUO,False,False,420,16.1.737.4870,2007,2026-06-05T14:02:39+00:00
KR_8039226390,9,200,BOTTOM,v2_timeseries_7_15,236,Lucian,BOTTOM,MIDDLE,DUO,False,False,420,16.1.737.4870,2007,2026-06-05T14:02:39+00:00
KR_8039226390,10,200,UTILITY,v2_timeseries_7_15,412,Thresh,UTILITY,BOTTOM,SOLO,False,False,420,16.1.737.4870,2007,2026-06-05T14:02:39+00:00
KR_8039189593,1,100,TOP,v2_timeseries_7_15,887,Gwen,TOP,TOP,SOLO,False,True,420,16.1.737.4870,1344,2026-06-05T14:02:39+00:00
KR_8039189593,2,100,JUNGLE,v2_timeseries_7_15,30,Karthus,JUNGLE,JUNGLE,NONE,False,True,420,16.1.737.4870,1344,2026-06-05T14:02:39+00:00
KR_8039189593,3,100,MIDDLE,v2_timeseries_7_15,157,Yasuo,MIDDLE,MIDDLE,SOLO,False,True,420,16.1.737.4870,1344,2026-06-05T14:02:39+00:00
KR_8039189593,4,100,BOTTOM,v2_timeseries_7_15,236,Lucian,BOTTOM,BOTTOM,CARRY,False,True,420,16.1.737.4870,1344,2026-06-05T14:02:39+00:00
KR_8039189593,5,100,UTILITY,v2_timeseries_7_15,201,Braum,UTILITY,BOTTOM,SUPPORT,False,True,420,16.1.737.4870,1344,2026-06-05T14:02:39+00:00
KR_8039189593,6,200,TOP,v2_timeseries_7_15,113,Sejuani,TOP,TOP,SOLO,True,False,420,16.1.737.4870,1344,2026-06-05T14:02:39+00:00
KR_8039189593,7,200,JUNGLE,v2_timeseries_7_15,56,Nocturne,JUNGLE,JUNGLE,NONE,True,False,420,16.1.737.4870,1344,2026-06-05T14:02:39+00:00
KR_8039189593,8,200,MIDDLE,v2_timeseries_7_15,61,Orianna,MIDDLE,MIDDLE,SOLO,True,False,420,16.1.737.4870,1344,2026-06-05T14:02:39+00:00
KR_8039189593,9,200,BOTTOM,v2_timeseries_7_15,145,Kaisa,BOTTOM,BOTTOM,CARRY,True,False,420,16.1.737.4870,1344,2026-06-05T14:02:39+00:00
KR_8039189593,10,200,UTILITY,v2_timeseries_7_15,89,Leona,UTILITY,BOTTOM,SUPPORT,True,False,420,16.1.737.4870,1344,2026-06-05T14:02:39+00:00
KR_8039150402,1,100,TOP,v2_timeseries_7_15,8,Vladimir,TOP,JUNGLE,NONE,False,False,420,16.1.737.4870,1660,2026-06-05T14:02:39+00:00
KR_8039150402,2,100,JUNGLE,v2_timeseries_7_15,131,Diana,JUNGLE,JUNGLE,NONE,False,False,420,16.1.737.4870,1660,2026-06-05T14:02:39+00:00
KR_8039150402,3,100,MIDDLE,v2_timeseries_7_15,157,Yasuo,MIDDLE,JUNGLE,NONE,False,False,420,16.1.737.4870,1660,2026-06-05T14:02:39+00:00
KR_8039150402,4,100,BOTTOM,v2_timeseries_7_15,15,Sivir,BOTTOM,BOTTOM,CARRY,False,False,420,16.1.737.4870,1660,2026-06-05T14:02:39+00:00
KR_8039150402,5,100,UTILITY,v2_timeseries_7_15,74,Heimerdinger,UTILITY,BOTTOM,SUPPORT,False,False,420,16.1.737.4870,1660,2026-06-05T14:02:39+00:00
KR_8039150402,6,200,TOP,v2_timeseries_7_15,23,Tryndamere,TOP,JUNGLE,NONE,False,True,420,16.1.737.4870,1660,2026-06-05T14:02:39+00:00
KR_8039150402,7,200,JUNGLE,v2_timeseries_7_15,887,Gwen,JUNGLE,JUNGLE,NONE,False,True,420,16.1.737.4870,1660,2026-06-05T14:02:39+00:00
KR_8039150402,8,200,MIDDLE,v2_timeseries_7_15,91,Talon,MIDDLE,JUNGLE,NONE,False,True,420,16.1.737.4870,1660,2026-06-05T14:02:39+00:00
KR_8039150402,9,200,BOTTOM,v2_timeseries_7_15,81,Ezreal,BOTTOM,BOTTOM,CARRY,False,True,420,16.1.737.4870,1660,2026-06-05T14:02:39+00:00
KR_8039150402,10,200,UTILITY,v2_timeseries_7_15,43,Karma,UTILITY,BOTTOM,SUPPORT,False,True,420,16.1.737.4870,1660,2026-06-05T14:02:39+00:00
KR_8039102837,1,100,TOP,v2_timeseries_7_15,777,Yone,TOP,JUNGLE,NONE,False,True,420,16.1.737.4870,1847,2026-06-05T14:02:39+00:00
KR_8039102837,2,100,JUNGLE,v2_timeseries_7_15,427,Ivern,JUNGLE,JUNGLE,NONE,False,True,420,16.1.737.4870,1847,2026-06-05T14:02:39+00:00
KR_8039102837,3,100,MIDDLE,v2_timeseries_7_15,112,Viktor,MIDDLE,MIDDLE,SOLO,False,True,420,16.1.737.4870,1847,2026-06-05T14:02:39+00:00
KR_8039102837,4,100,BOTTOM,v2_timeseries_7_15,523,Aphelios,BOTTOM,BOTTOM,CARRY,False,True,420,16.1.737.4870,1847,2026-06-05T14:02:39+00:00
KR_8039102837,5,100,UTILITY,v2_timeseries_7_15,201,Braum,UTILITY,BOTTOM,SUPPORT,False,True,420,16.1.737.4870,1847,2026-06-05T14:02:39+00:00
KR_8039102837,6,200,TOP,v2_timeseries_7_15,154,Zac,TOP,JUNGLE,NONE,False,False,420,16.1.737.4870,1847,2026-06-05T14:02:39+00:00
KR_8039102837,7,200,JUNGLE,v2_timeseries_7_15,54,Malphite,JUNGLE,JUNGLE,NONE,False,False,420,16.1.737.4870,1847,2026-06-05T14:02:39+00:00
KR_8039102837,8,200,MIDDLE,v2_timeseries_7_15,268,Azir,MIDDLE,MIDDLE,SOLO,False,False,420,16.1.737.4870,1847,2026-06-05T14:02:39+00:00
KR_8039102837,9,200,BOTTOM,v2_timeseries_7_15,222,Jinx,BOTTOM,BOTTOM,CARRY,False,False,420,16.1.737.4870,1847,2026-06-05T14:02:39+00:00
KR_8039102837,10,200,UTILITY,v2_timeseries_7_15,412,Thresh,UTILITY,BOTTOM,SUPPORT,False,False,420,16.1.737.4870,1847,2026-06-05T14:02:39+00:00
KR_8039064866,1,100,TOP,v2_timeseries_7_15,54,Malphite,TOP,JUNGLE,NONE,False,True,420,16.1.737.4870,1783,2026-06-05T14:02:39+00:00
KR_8039064866,2,100,JUNGLE,v2_timeseries_7_15,19,Warwick,JUNGLE,JUNGLE,NONE,False,True,420,16.1.737.4870,1783,2026-06-05T14:02:39+00:00
KR_8039064866,3,100,MIDDLE,v2_timeseries_7_15,910,Hwei,MIDDLE,MIDDLE,SOLO,False,True,420,16.1.737.4870,1783,2026-06-05T14:02:39+00:00
KR_8039064866,4,100,BOTTOM,v2_timeseries_7_15,81,Ezreal,BOTTOM,BOTTOM,CARRY,False,True,420,16.1.737.4870,1783,2026-06-05T14:02:39+00:00
KR_8039064866,5,100,UTILITY,v2_timeseries_7_15,201,Braum,UTILITY,BOTTOM,SUPPORT,False,True,420,16.1.737.4870,1783,2026-06-05T14:02:39+00:00
KR_8039064866,6,200,TOP,v2_timeseries_7_15,68,Rumble,TOP,JUNGLE,NONE,True,False,420,16.1.737.4870,1783,2026-06-05T14:02:39+00:00
KR_8039064866,7,200,JUNGLE,v2_timeseries_7_15,20,Nunu,JUNGLE,JUNGLE,NONE,True,False,420,16.1.737.4870,1783,2026-06-05T14:02:39+00:00
KR_8039064866,8,200,MIDDLE,v2_timeseries_7_15,238,Zed,MIDDLE,MIDDLE,SOLO,True,False,420,16.1.737.4870,1783,2026-06-05T14:02:39+00:00
KR_8039064866,9,200,BOTTOM,v2_timeseries_7_15,901,Smolder,BOTTOM,BOTTOM,CARRY,True,False,420,16.1.737.4870,1783,2026-06-05T14:02:39+00:00
KR_8039064866,10,200,UTILITY,v2_timeseries_7_15,12,Alistar,UTILITY,BOTTOM,SUPPORT,True,False,420,16.1.737.4870,1783,2026-06-05T14:02:39+00:00
KR_8039039803,1,100,TOP,v2_timeseries_7_15,58,Renekton,TOP,JUNGLE,NONE,False,True,420,16.1.737.4870,1254,2026-06-05T14:02:39+00:00
KR_8039039803,2,100,JUNGLE,v2_timeseries_7_15,126,Jayce,JUNGLE,JUNGLE,NONE,False,True,420,16.1.737.4870,1254,2026-06-05T14:02:39+00:00
KR_8039039803,3,100,MIDDLE,v2_timeseries_7_15,7,Leblanc,MIDDLE,MIDDLE,SOLO,False,True,420,16.1.737.4870,1254,2026-06-05T14:02:39+00:00
KR_8039039803,4,100,BOTTOM,v2_timeseries_7_15,50,Swain,BOTTOM,BOTTOM,CARRY,False,True,420,16.1.737.4870,1254,2026-06-05T14:02:39+00:00
KR_8039039803,5,100,UTILITY,v2_timeseries_7_15,43,Karma,UTILITY,BOTTOM,SUPPORT,False,True,420,16.1.737.4870,1254,2026-06-05T14:02:39+00:00
KR_8039039803,6,200,TOP,v2_timeseries_7_15,904,Zaahen,TOP,MIDDLE,DUO,True,False,420,16.1.737.4870,1254,2026-06-05T14:02:39+00:00
KR_8039039803,7,200,JUNGLE,v2_timeseries_7_15,887,Gwen,JUNGLE,JUNGLE,NONE,True,False,420,16.1.737.4870,1254,2026-06-05T14:02:39+00:00
KR_8039039803,8,200,MIDDLE,v2_timeseries_7_15,517,Sylas,MIDDLE,MIDDLE,DUO,True,False,420,16.1.737.4870,1254,2026-06-05T14:02:39+00:00
KR_8039039803,9,200,BOTTOM,v2_timeseries_7_15,145,Kaisa,BOTTOM,BOTTOM,CARRY,True,False,420,16.1.737.4870,1254,2026-06-05T14:02:39+00:00
KR_8039039803,10,200,UTILITY,v2_timeseries_7_15,53,Blitzcrank,UTILITY,BOTTOM,SUPPORT,True,False,420,16.1.737.4870,1254,2026-06-05T14:02:39+00:00
KR_8161388149,1,100,TOP,v2_timeseries_7_15,14,Sion,TOP,MIDDLE,DUO,False,True,420,16.7.760.9485,1810,2026-06-05T14:02:39+00:00
KR_8161388149,2,100,JUNGLE,v2_timeseries_7_15,104,Graves,JUNGLE,JUNGLE,NONE,False,True,420,16.7.760.9485,1810,2026-06-05T14:02:39+00:00
KR_8161388149,3,100,MIDDLE,v2_timeseries_7_15,3,Galio,MIDDLE,MIDDLE,DUO,False,True,420,16.7.760.9485,1810,2026-06-05T14:02:39+00:00
KR_8161388149,4,100,BOTTOM,v2_timeseries_7_15,498,Xayah,BOTTOM,BOTTOM,CARRY,False,True,420,16.7.760.9485,1810,2026-06-05T14:02:39+00:00
KR_8161388149,5,100,UTILITY,v2_timeseries_7_15,16,Soraka,UTILITY,BOTTOM,SUPPORT,False,True,420,16.7.760.9485,1810,2026-06-05T14:02:39+00:00
KR_8161388149,6,200,TOP,v2_timeseries_7_15,110,Varus,TOP,JUNGLE,NONE,False,False,420,16.7.760.9485,1810,2026-06-05T14:02:39+00:00
