source,source_url,collected_at,target_champion_name,target_champion_slug,position,counter_rank,counter_champion_name,counter_champion_slug,win_rate,games
u.gg,https://u.gg/lol/champions/nilah/counter,2026-06-06T10:32:29.327191+00:00,Nilah,nilah,BOTTOM,4,Brand,brand,53.43,277
u.gg,https://u.gg/lol/champions/nilah/counter,2026-06-06T10:32:29.327191+00:00,Nilah,nilah,BOTTOM,5,Yunara,yunara,52.65,340
u.gg,https://u.gg/lol/champions/brand/counter,2026-06-06T10:32:32.183497+00:00,Brand,brand,UTILITY,1,Xerath,xerath,55.46,907
u.gg,https://u.gg/lol/champions/brand/counter,2026-06-06T10:32:32.183497+00:00,Brand,brand,UTILITY,2,Senna,senna,55.16,1637
u.gg,https://u.gg/lol/champions/brand/counter,2026-06-06T10:32:32.183497+00:00,Brand,brand,UTILITY,3,Zilean,zilean,54.78,513
u.gg,https://u.gg/lol/champions/brand/counter,2026-06-06T10:32:32.183497+00:00,Brand,brand,UTILITY,4,Poppy,poppy,54.58,284
u.gg,https://u.gg/lol/champions/brand/counter,2026-06-06T10:32:32.183497+00:00,Brand,brand,UTILITY,5,Pyke,pyke,53.52,1336
u.gg,https://u.gg/lol/champions/warwick/counter,2026-06-06T10:32:36.285952+00:00,Warwick,warwick,JUNGLE,1,Jayce,jayce,54.27,293
u.gg,https://u.gg/lol/champions/warwick/counter,2026-06-06T10:32:36.285952+00:00,Warwick,warwick,JUNGLE,2,Rammus,rammus,53.39,457
u.gg,https://u.gg/lol/champions/warwick/counter,2026-06-06T10:32:36.285952+00:00,Warwick,warwick,JUNGLE,3,Sejuani,sejuani,52.87,348
u.gg,https://u.gg/lol/champions/warwick/counter,2026-06-06T10:32:36.285952+00:00,Warwick,warwick,JUNGLE,4,Skarner,skarner,51.39,216
u.gg,https://u.gg/lol/champions/warwick/counter,2026-06-06T10:32:36.285952+00:00,Warwick,warwick,JUNGLE,5,Udyr,udyr,51.29,464
u.gg,https://u.gg/lol/champions/karthus/counter,2026-06-06T10:32:42.062597+00:00,Karthus,karthus,JUNGLE,1,Sejuani,sejuani,63.95,147
u.gg,https://u.gg/lol/champions/karthus/counter,2026-06-06T10:32:42.062597+00:00,Karthus,karthus,JUNGLE,2,FiddleSticks,fiddlesticks,58.94,207
u.gg,https://u.gg/lol/champions/karthus/counter,2026-06-06T10:32:42.062597+00:00,Karthus,karthus,JUNGLE,3,Ambessa,ambessa,57.67,163
u.gg,https://u.gg/lol/champions/karthus/counter,2026-06-06T10:32:42.062597+00:00,Karthus,karthus,JUNGLE,4,Rengar,rengar,57.14,385
u.gg,https://u.gg/lol/champions/karthus/counter,2026-06-06T10:32:42.062597+00:00,Karthus,karthus,JUNGLE,5,Lillia,lillia,57.0,200
u.gg,https://u.gg/lol/champions/sejuani/counter,2026-06-06T10:32:44.537156+00:00,Sejuani,sejuani,JUNGLE,1,Ivern,ivern,57.86,140
u.gg,https://u.gg/lol/champions/sejuani/counter,2026-06-06T10:32:44.537156+00:00,Sejuani,sejuani,JUNGLE,2,Udyr,udyr,56.96,237
u.gg,https://u.gg/lol/champions/sejuani/counter,2026-06-06T10:32:44.537156+00:00,Sejuani,sejuani,JUNGLE,3,Lillia,lillia,56.67,420
u.gg,https://u.gg/lol/champions/sejuani/counter,2026-06-06T10:32:44.537156+00:00,Sejuani,sejuani,JUNGLE,4,Amumu,amumu,56.42,296
u.gg,https://u.gg/lol/champions/sejuani/counter,2026-06-06T10:32:44.537156+00:00,Sejuani,sejuani,JUNGLE,5,Evelynn,evelynn,53.02,298
u.gg,https://u.gg/lol/champions/cassiopeia/counter,2026-06-06T10:32:46.770002+00:00,Cassiopeia,cassiopeia,MIDDLE,1,Akali,akali,56.78,627
u.gg,https://u.gg/lol/champions/cassiopeia/counter,2026-06-06T10:32:46.770002+00:00,Cassiopeia,cassiopeia,MIDDLE,2,Veigar,veigar,55.8,362
u.gg,https://u.gg/lol/champions/cassiopeia/counter,2026-06-06T10:32:46.770002+00:00,Cassiopeia,cassiopeia,MIDDLE,3,Velkoz,velkoz,55.62,178
u.gg,https://u.gg/lol/champions/cassiopeia/counter,2026-06-06T10:32:46.770002+00:00,Cassiopeia,cassiopeia,MIDDLE,4,Brand,brand,55.37,177
u.gg,https://u.gg/lol/champions/cassiopeia/counter,2026-06-06T10:32:46.770002+00:00,Cassiopeia,cassiopeia,MIDDLE,5,Fizz,fizz,54.39,467
u.gg,https://u.gg/lol/champions/quinn/counter,2026-06-06T10:32:50.996230+00:00,Quinn,quinn,TOP,1,Rammus,rammus,63.11,328
u.gg,https://u.gg/lol/champions/quinn/counter,2026-06-06T10:32:50.996230+00:00,Quinn,quinn,TOP,2,Ivern,ivern,57.78,225
u.gg,https://u.gg/lol/champions/quinn/counter,2026-06-06T10:32:50.996230+00:00,Quinn,quinn,TOP,3,Sejuani,sejuani,57.3,281
u.gg,https://u.gg/lol/champions/quinn/counter,2026-06-06T10:32:50.996230+00:00,Quinn,quinn,TOP,4,Talon,talon,56.0,1041
u.gg,https://u.gg/lol/champions/quinn/counter,2026-06-06T10:32:50.996230+00:00,Quinn,quinn,TOP,5,MasterYi,masteryi,55.45,1147
u.gg,https://u.gg/lol/champions/kalista/counter,2026-06-06T10:32:53.291902+00:00,Kalista,kalista,BOTTOM,1,Seraphine,seraphine,57.22,180
u.gg,https://u.gg/lol/champions/kalista/counter,2026-06-06T10:32:53.291902+00:00,Kalista,kalista,BOTTOM,2,KogMaw,kogmaw,56.82,176
u.gg,https://u.gg/lol/champions/kalista/counter,2026-06-06T10:32:53.291902+00:00,Kalista,kalista,BOTTOM,3,Draven,draven,56.26,455
u.gg,https://u.gg/lol/champions/kalista/counter,2026-06-06T10:32:53.291902+00:00,Kalista,kalista,BOTTOM,4,Yasuo,yasuo,54.46,112
u.gg,https://u.gg/lol/champions/kalista/counter,2026-06-06T10:32:53.291902+00:00,Kalista,kalista,BOTTOM,5,Swain,swain,54.36,149
u.gg,https://u.gg/lol/champions/evelynn/counter,2026-06-06T10:32:56.921624+00:00,Evelynn,evelynn,JUNGLE,1,Rammus,rammus,55.28,284
u.gg,https://u.gg/lol/champions/evelynn/counter,2026-06-06T10:32:56.921624+00:00,Evelynn,evelynn,JUNGLE,2,RekSai,reksai,53.31,529
u.gg,https://u.gg/lol/champions/evelynn/counter,2026-06-06T10:32:56.921624+00:00,Evelynn,evelynn,JUNGLE,3,Elise,elise,53.17,378
u.gg,https://u.gg/lol/champions/evelynn/counter,2026-06-06T10:32:56.921624+00:00,Evelynn,evelynn,JUNGLE,4,FiddleSticks,fiddlesticks,53.01,366
u.gg,https://u.gg/lol/champions/evelynn/counter,2026-06-06T10:32:56.921624+00:00,Evelynn,evelynn,JUNGLE,5,Qiyana,qiyana,52.83,212
u.gg,https://u.gg/lol/champions/fiddlesticks/counter,2026-06-06T10:33:00.536531+00:00,FiddleSticks,fiddlesticks,JUNGLE,1,XinZhao,xinzhao,54.81,790
u.gg,https://u.gg/lol/champions/fiddlesticks/counter,2026-06-06T10:33:00.536531+00:00,FiddleSticks,fiddlesticks,JUNGLE,2,JarvanIV,jarvaniv,54.39,969
u.gg,https://u.gg/lol/champions/fiddlesticks/counter,2026-06-06T10:33:00.536531+00:00,FiddleSticks,fiddlesticks,JUNGLE,3,Nocturne,nocturne,53.83,1122
u.gg,https://u.gg/lol/champions/fiddlesticks/counter,2026-06-06T10:33:00.536531+00:00,FiddleSticks,fiddlesticks,JUNGLE,4,Warwick,warwick,53.62,414
u.gg,https://u.gg/lol/champions/fiddlesticks/counter,2026-06-06T10:33:00.536531+00:00,FiddleSticks,fiddlesticks,JUNGLE,5,RekSai,reksai,53.58,293
u.gg,https://u.gg/lol/champions/janna/counter,2026-06-06T10:33:04.150800+00:00,Janna,janna,UTILITY,1,Taric,taric,53.54,297
u.gg,https://u.gg/lol/champions/janna/counter,2026-06-06T10:33:04.150800+00:00,Janna,janna,UTILITY,2,Zilean,zilean,52.29,830
u.gg,https://u.gg/lol/champions/janna/counter,2026-06-06T10:33:04.150800+00:00,Janna,janna,UTILITY,3,Zyra,zyra,52.26,576
u.gg,https://u.gg/lol/champions/janna/counter,2026-06-06T10:33:04.150800+00:00,Janna,janna,UTILITY,4,Sona,sona,51.38,1016
u.gg,https://u.gg/lol/champions/janna/counter,2026-06-06T10:33:04.150800+00:00,Janna,janna,UTILITY,5,Senna,senna,51.38,2170
u.gg,https://u.gg/lol/champions/urgot/counter,2026-06-06T10:33:06.143675+00:00,Urgot,urgot,TOP,1,Heimerdinger,heimerdinger,57.03,249
u.gg,https://u.gg/lol/champions/urgot/counter,2026-06-06T10:33:06.143675+00:00,Urgot,urgot,TOP,2,Kayle,kayle,56.17,575
u.gg,https://u.gg/lol/champions/urgot/counter,2026-06-06T10:33:06.143675+00:00,Urgot,urgot,TOP,3,MonkeyKing,wukong,55.36,224
u.gg,https://u.gg/lol/champions/urgot/counter,2026-06-06T10:33:06.143675+00:00,Urgot,urgot,TOP,4,Anivia,anivia,55.02,249
u.gg,https://u.gg/lol/champions/urgot/counter,2026-06-06T10:33:06.143675+00:00,Urgot,urgot,TOP,5,DrMundo,drmundo,54.89,807
u.gg,https://u.gg/lol/champions/belveth/counter,2026-06-06T10:33:08.486716+00:00,Belveth,belveth,JUNGLE,1,Udyr,udyr,54.21,321
u.gg,https://u.gg/lol/champions/belveth/counter,2026-06-06T10:33:08.486716+00:00,Belveth,belveth,JUNGLE,2,FiddleSticks,fiddlesticks,53.85,273
u.gg,https://u.gg/lol/champions/belveth/counter,2026-06-06T10:33:08.486716+00:00,Belveth,belveth,JUNGLE,3,MonkeyKing,wukong,51.82,631
u.gg,https://u.gg/lol/champions/belveth/counter,2026-06-06T10:33:08.486716+00:00,Belveth,belveth,JUNGLE,4,Warwick,warwick,50.79,382
u.gg,https://u.gg/lol/champions/belveth/counter,2026-06-06T10:33:08.486716+00:00,Belveth,belveth,JUNGLE,5,Nidalee,nidalee,50.4,375
u.gg,https://u.gg/lol/champions/heimerdinger/counter,2026-06-06T10:33:10.896553+00:00,Heimerdinger,heimerdinger,TOP,1,Akali,akali,58.02,212
u.gg,https://u.gg/lol/champions/heimerdinger/counter,2026-06-06T10:33:10.896553+00:00,Heimerdinger,heimerdinger,TOP,2,Yasuo,yasuo,57.4,331
u.gg,https://u.gg/lol/champions/heimerdinger/counter,2026-06-06T10:33:10.896553+00:00,Heimerdinger,heimerdinger,TOP,3,Ryze,ryze,57.22,187
u.gg,https://u.gg/lol/champions/heimerdinger/counter,2026-06-06T10:33:10.896553+00:00,Heimerdinger,heimerdinger,TOP,4,Chogath,chogath,56.99,286
u.gg,https://u.gg/lol/champions/heimerdinger/counter,2026-06-06T10:33:10.896553+00:00,Heimerdinger,heimerdinger,TOP,5,Gangplank,gangplank,56.53,421
u.gg,https://u.gg/lol/champions/kassadin/counter,2026-06-06T10:33:14.011390+00:00,Kassadin,kassadin,MIDDLE,1,Riven,riven,59.35,369
u.gg,https://u.gg/lol/champions/kassadin/counter,2026-06-06T10:33:14.011390+00:00,Kassadin,kassadin,MIDDLE,2,XinZhao,xinzhao,56.97,423
u.gg,https://u.gg/lol/champions/kassadin/counter,2026-06-06T10:33:14.011390+00:00,Kassadin,kassadin,MIDDLE,3,Cassiopeia,cassiopeia,56.1,344
u.gg,https://u.gg/lol/champions/kassadin/counter,2026-06-06T10:33:14.011390+00:00,Kassadin,kassadin,MIDDLE,4,Zed,zed,55.5,964
u.gg,https://u.gg/lol/champions/kassadin/counter,2026-06-06T10:33:14.011390+00:00,Kassadin,kassadin,MIDDLE,5,Akshan,akshan,53.67,518
u.gg,https://u.gg/lol/champions/twitch/counter,2026-06-06T10:33:16.161115+00:00,Twitch,twitch,BOTTOM,1,Nilah,nilah,56.04,621
u.gg,https://u.gg/lol/champions/twitch/counter,2026-06-06T10:33:16.161115+00:00,Twitch,twitch,BOTTOM,2,Seraphine,seraphine,55.06,514
u.gg,https://u.gg/lol/champions/twitch/counter,2026-06-06T10:33:16.161115+00:00,Twitch,twitch,BOTTOM,3,Yasuo,yasuo,54.87,390
u.gg,https://u.gg/lol/champions/twitch/counter,2026-06-06T10:33:16.161115+00:00,Twitch,twitch,BOTTOM,4,Xayah,xayah,52.96,1201
u.gg,https://u.gg/lol/champions/twitch/counter,2026-06-06T10:33:16.161115+00:00,Twitch,twitch,BOTTOM,5,Brand,brand,52.69,1374
u.gg,https://u.gg/lol/champions/kayle/counter,2026-06-06T10:33:18.439683+00:00,Kayle,kayle,TOP,1,Quinn,quinn,55.5,218
u.gg,https://u.gg/lol/champions/kayle/counter,2026-06-06T10:33:18.439683+00:00,Kayle,kayle,TOP,2,Malphite,malphite,54.81,1175
u.gg,https://u.gg/lol/champions/kayle/counter,2026-06-06T10:33:18.439683+00:00,Kayle,kayle,TOP,3,Sylas,sylas,54.71,223
u.gg,https://u.gg/lol/champions/kayle/counter,2026-06-06T10:33:18.439683+00:00,Kayle,kayle,TOP,4,TahmKench,tahmkench,54.59,403
u.gg,https://u.gg/lol/champions/kayle/counter,2026-06-06T10:33:18.439683+00:00,Kayle,kayle,TOP,5,Irelia,irelia,54.15,868
u.gg,https://u.gg/lol/champions/rammus/counter,2026-06-06T10:33:21.762503+00:00,Rammus,rammus,JUNGLE,1,Jayce,jayce,54.69,128
u.gg,https://u.gg/lol/champions/rammus/counter,2026-06-06T10:33:21.762503+00:00,Rammus,rammus,JUNGLE,2,Amumu,amumu,52.9,276
u.gg,https://u.gg/lol/champions/rammus/counter,2026-06-06T10:33:21.762503+00:00,Rammus,rammus,JUNGLE,3,RekSai,reksai,52.74,237
u.gg,https://u.gg/lol/champions/rammus/counter,2026-06-06T10:33:21.762503+00:00,Rammus,rammus,JUNGLE,4,Shaco,shaco,52.47,425
u.gg,https://u.gg/lol/champions/rammus/counter,2026-06-06T10:33:21.762503+00:00,Rammus,rammus,JUNGLE,5,Lillia,lillia,52.06,461
u.gg,https://u.gg/lol/champions/ziggs/counter,2026-06-06T10:33:24.508078+00:00,Ziggs,ziggs,BOTTOM,1,Xerath,xerath,55.08,187
u.gg,https://u.gg/lol/champions/ziggs/counter,2026-06-06T10:33:24.508078+00:00,Ziggs,ziggs,BOTTOM,2,Karthus,karthus,53.97,126
u.gg,https://u.gg/lol/champions/ziggs/counter,2026-06-06T10:33:24.508078+00:00,Ziggs,ziggs,BOTTOM,3,Vayne,vayne,53.5,514
u.gg,https://u.gg/lol/champions/ziggs/counter,2026-06-06T10:33:24.508078+00:00,Ziggs,ziggs,BOTTOM,4,Yasuo,yasuo,52.56,156
u.gg,https://u.gg/lol/champions/ziggs/counter,2026-06-06T10:33:24.508078+00:00,Ziggs,ziggs,BOTTOM,5,KogMaw,kogmaw,51.91,183
u.gg,https://u.gg/lol/champions/kindred/counter,2026-06-06T10:33:27.094361+00:00,Kindred,kindred,JUNGLE,1,Nidalee,nidalee,56.85,533
u.gg,https://u.gg/lol/champions/kindred/counter,2026-06-06T10:33:27.094361+00:00,Kindred,kindred,JUNGLE,2,Belveth,belveth,55.52,335
u.gg,https://u.gg/lol/champions/kindred/counter,2026-06-06T10:33:27.094361+00:00,Kindred,kindred,JUNGLE,3,Shaco,shaco,55.04,625
u.gg,https://u.gg/lol/champions/kindred/counter,2026-06-06T10:33:27.094361+00:00,Kindred,kindred,JUNGLE,4,Elise,elise,54.75,358
u.gg,https://u.gg/lol/champions/kindred/counter,2026-06-06T10:33:27.094361+00:00,Kindred,kindred,JUNGLE,5,Evelynn,evelynn,54.24,448
u.gg,https://u.gg/lol/champions/tahmkench/counter,2026-06-06T10:33:29.567757+00:00,TahmKench,tahmkench,UTILITY,1,Janna,janna,53.57,532
u.gg,https://u.gg/lol/champions/tahmkench/counter,2026-06-06T10:33:29.567757+00:00,TahmKench,tahmkench,UTILITY,2,Taric,taric,53.38,266
u.gg,https://u.gg/lol/champions/tahmkench/counter,2026-06-06T10:33:29.567757+00:00,TahmKench,tahmkench,UTILITY,3,Braum,braum,53.25,877
u.gg,https://u.gg/lol/champions/tahmkench/counter,2026-06-06T10:33:29.567757+00:00,TahmKench,tahmkench,UTILITY,4,Seraphine,seraphine,52.96,1471
u.gg,https://u.gg/lol/champions/tahmkench/counter,2026-06-06T10:33:29.567757+00:00,TahmKench,tahmkench,UTILITY,5,Shaco,shaco,52.86,210
u.gg,https://u.gg/lol/champions/kled/counter,2026-06-06T10:33:31.544840+00:00,Kled,kled,TOP,1,Heimerdinger,heimerdinger,57.34,143
u.gg,https://u.gg/lol/champions/kled/counter,2026-06-06T10:33:31.544840+00:00,Kled,kled,TOP,2,Gwen,gwen,56.45,248
u.gg,https://u.gg/lol/champions/kled/counter,2026-06-06T10:33:31.544840+00:00,Kled,kled,TOP,3,Singed,singed,55.87,315
u.gg,https://u.gg/lol/champions/kled/counter,2026-06-06T10:33:31.544840+00:00,Kled,kled,TOP,4,Fiora,fiora,52.91,395
u.gg,https://u.gg/lol/champions/kled/counter,2026-06-06T10:33:31.544840+00:00,Kled,kled,TOP,5,Illaoi,illaoi,52.29,350
u.gg,https://u.gg/lol/champions/taric/counter,2026-06-06T10:33:34.267355+00:00,Taric,taric,UTILITY,1,Senna,senna,51.9,580
u.gg,https://u.gg/lol/champions/taric/counter,2026-06-06T10:33:34.267355+00:00,Taric,taric,UTILITY,2,Zilean,zilean,51.46,239
u.gg,https://u.gg/lol/champions/taric/counter,2026-06-06T10:33:34.267355+00:00,Taric,taric,UTILITY,3,Nami,nami,51.24,724
u.gg,https://u.gg/lol/champions/taric/counter,2026-06-06T10:33:34.267355+00:00,Taric,taric,UTILITY,4,Brand,brand,51.19,252
u.gg,https://u.gg/lol/champions/taric/counter,2026-06-06T10:33:34.267355+00:00,Taric,taric,UTILITY,5,Lux,lux,50.58,344
u.gg,https://u.gg/lol/champions/trundle/counter,2026-06-06T10:33:38.530720+00:00,Trundle,trundle,TOP,1,Quinn,quinn,61.54,104
u.gg,https://u.gg/lol/champions/trundle/counter,2026-06-06T10:33:38.530720+00:00,Trundle,trundle,TOP,2,Kled,kled,59.15,164
u.gg,https://u.gg/lol/champions/trundle/counter,2026-06-06T10:33:38.530720+00:00,Trundle,trundle,TOP,3,Warwick,warwick,57.99,169
u.gg,https://u.gg/lol/champions/trundle/counter,2026-06-06T10:33:38.530720+00:00,Trundle,trundle,TOP,4,Volibear,volibear,56.88,378
u.gg,https://u.gg/lol/champions/trundle/counter,2026-06-06T10:33:38.530720+00:00,Trundle,trundle,TOP,5,Gnar,gnar,56.13,253
u.gg,https://u.gg/lol/champions/kogmaw/counter,2026-06-06T10:33:42.127161+00:00,KogMaw,kogmaw,BOTTOM,1,Senna,senna,53.77,822
u.gg,https://u.gg/lol/champions/kogmaw/counter,2026-06-06T10:33:42.127161+00:00,KogMaw,kogmaw,BOTTOM,2,Nilah,nilah,53.38,133
u.gg,https://u.gg/lol/champions/kogmaw/counter,2026-06-06T10:33:42.127161+00:00,KogMaw,kogmaw,BOTTOM,3,Karthus,karthus,50.77,130
u.gg,https://u.gg/lol/champions/kogmaw/counter,2026-06-06T10:33:42.127161+00:00,KogMaw,kogmaw,BOTTOM,4,Brand,brand,50.62,486
u.gg,https://u.gg/lol/champions/kogmaw/counter,2026-06-06T10:33:42.127161+00:00,KogMaw,kogmaw,BOTTOM,5,Ashe,ashe,50.1,1523
u.gg,https://u.gg/lol/champions/rengar/counter,2026-06-06T10:33:45.212795+00:00,Rengar,rengar,JUNGLE,1,Warwick,warwick,59.25,962
u.gg,https://u.gg/lol/champions/rengar/counter,2026-06-06T10:33:45.212795+00:00,Rengar,rengar,JUNGLE,2,Volibear,volibear,57.18,383
u.gg,https://u.gg/lol/champions/rengar/counter,2026-06-06T10:33:45.212795+00:00,Rengar,rengar,JUNGLE,3,Belveth,belveth,55.5,636
u.gg,https://u.gg/lol/champions/rengar/counter,2026-06-06T10:33:45.212795+00:00,Rengar,rengar,JUNGLE,4,Shyvana,shyvana,55.13,1306
u.gg,https://u.gg/lol/champions/rengar/counter,2026-06-06T10:33:45.212795+00:00,Rengar,rengar,JUNGLE,5,XinZhao,xinzhao,55.04,1499
u.gg,https://u.gg/lol/champions/ivern/counter,2026-06-06T10:33:49.344828+00:00,Ivern,ivern,JUNGLE,1,Naafiri,naafiri,59.08,479
u.gg,https://u.gg/lol/champions/ivern/counter,2026-06-06T10:33:49.344828+00:00,Ivern,ivern,JUNGLE,2,FiddleSticks,fiddlesticks,56.98,179
u.gg,https://u.gg/lol/champions/ivern/counter,2026-06-06T10:33:49.344828+00:00,Ivern,ivern,JUNGLE,3,Nunu,nunu,56.22,185
u.gg,https://u.gg/lol/champions/ivern/counter,2026-06-06T10:33:49.344828+00:00,Ivern,ivern,JUNGLE,4,Jax,jax,53.75,80
u.gg,https://u.gg/lol/champions/ivern/counter,2026-06-06T10:33:49.344828+00:00,Ivern,ivern,JUNGLE,5,Lillia,lillia,52.4,208
u.gg,https://u.gg/lol/champions/renata/counter,2026-06-06T10:33:51.380914+00:00,Renata,renata,UTILITY,1,Xerath,xerath,57.14,147
u.gg,https://u.gg/lol/champions/renata/counter,2026-06-06T10:33:51.380914+00:00,Renata,renata,UTILITY,2,Velkoz,velkoz,55.96,193
u.gg,https://u.gg/lol/champions/renata/counter,2026-06-06T10:33:51.380914+00:00,Renata,renata,UTILITY,3,Braum,braum,55.92,363
u.gg,https://u.gg/lol/champions/renata/counter,2026-06-06T10:33:51.380914+00:00,Renata,renata,UTILITY,4,Morgana,morgana,55.42,249
u.gg,https://u.gg/lol/champions/renata/counter,2026-06-06T10:33:51.380914+00:00,Renata,renata,UTILITY,5,TahmKench,tahmkench,54.86,175
u.gg,https://u.gg/lol/champions/udyr/counter,2026-06-06T10:33:54.078345+00:00,Udyr,udyr,TOP,1,Skarner,skarner,54.49,167
u.gg,https://u.gg/lol/champions/udyr/counter,2026-06-06T10:33:54.078345+00:00,Udyr,udyr,TOP,2,Nunu,nunu,53.82,327
u.gg,https://u.gg/lol/champions/udyr/counter,2026-06-06T10:33:54.078345+00:00,Udyr,udyr,TOP,3,Evelynn,evelynn,53.63,399
u.gg,https://u.gg/lol/champions/udyr/counter,2026-06-06T10:33:54.078345+00:00,Udyr,udyr,TOP,4,Briar,briar,53.46,694
u.gg,https://u.gg/lol/champions/udyr/counter,2026-06-06T10:33:54.078345+00:00,Udyr,udyr,TOP,5,Zac,zac,51.93,285
u.gg,https://u.gg/lol/champions/chogath/counter,2026-06-06T10:33:56.554036+00:00,Chogath,chogath,TOP,1,Kled,kled,58.02,243
u.gg,https://u.gg/lol/champions/chogath/counter,2026-06-06T10:33:56.554036+00:00,Chogath,chogath,TOP,2,Camille,camille,54.74,380
u.gg,https://u.gg/lol/champions/chogath/counter,2026-06-06T10:33:56.554036+00:00,Chogath,chogath,TOP,3,Kayle,kayle,54.72,413
u.gg,https://u.gg/lol/champions/chogath/counter,2026-06-06T10:33:56.554036+00:00,Chogath,chogath,TOP,4,Gwen,gwen,54.64,485
u.gg,https://u.gg/lol/champions/chogath/counter,2026-06-06T10:33:56.554036+00:00,Chogath,chogath,TOP,5,Mordekaiser,mordekaiser,54.29,991
u.gg,https://u.gg/lol/champions/amumu/counter,2026-06-06T10:33:58.645746+00:00,Amumu,amumu,JUNGLE,1,RekSai,reksai,57.78,225
u.gg,https://u.gg/lol/champions/amumu/counter,2026-06-06T10:33:58.645746+00:00,Amumu,amumu,JUNGLE,2,Shaco,shaco,55.89,594
u.gg,https://u.gg/lol/champions/amumu/counter,2026-06-06T10:33:58.645746+00:00,Amumu,amumu,JUNGLE,3,Nocturne,nocturne,54.62,1007
u.gg,https://u.gg/lol/champions/amumu/counter,2026-06-06T10:33:58.645746+00:00,Amumu,amumu,JUNGLE,4,Lillia,lillia,54.22,367
u.gg,https://u.gg/lol/champions/amumu/counter,2026-06-06T10:33:58.645746+00:00,Amumu,amumu,JUNGLE,5,JarvanIV,jarvaniv,53.87,800
u.gg,https://u.gg/lol/champions/skarner/counter,2026-06-06T10:34:00.573024+00:00,Skarner,skarner,JUNGLE,1,Elise,elise,59.32,118
u.gg,https://u.gg/lol/champions/skarner/counter,2026-06-06T10:34:00.573024+00:00,Skarner,skarner,JUNGLE,2,Nidalee,nidalee,57.81,192
u.gg,https://u.gg/lol/champions/skarner/counter,2026-06-06T10:34:00.573024+00:00,Skarner,skarner,JUNGLE,3,Vi,vi,55.74,357
u.gg,https://u.gg/lol/champions/skarner/counter,2026-06-06T10:34:00.573024+00:00,Skarner,skarner,JUNGLE,4,Sejuani,sejuani,55.47,128
u.gg,https://u.gg/lol/champions/skarner/counter,2026-06-06T10:34:00.573024+00:00,Skarner,skarner,JUNGLE,5,Amumu,amumu,55.08,118
