source,source_patch,source_url,collected_at,target_champion_name,target_champion_slug,position,page_role_hint,section,counter_rank,counter_champion_name,counter_champion_slug,win_rate,games,gd15,target_win_rate,target_delta,target_delta_normalized,target_pick_rate,min_counter_games_used
lolalytics,16.9,https://lolalytics.com/lol/velkoz/build/?lane=support&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Velkoz,velkoz,UTILITY,support,win_rate_counter,2,Poppy,poppy,52.84,388,,47.16,-0.59,-2.81,0.53,364
lolalytics,16.9,https://lolalytics.com/lol/velkoz/build/?lane=support&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Velkoz,velkoz,UTILITY,support,win_rate_counter,3,Janna,janna,52.06,1337,,47.94,0.15,-2.07,1.83,364
lolalytics,16.9,https://lolalytics.com/lol/velkoz/build/?lane=support&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Velkoz,velkoz,UTILITY,support,win_rate_counter,4,Blitzcrank,blitzcrank,51.82,2090,,48.18,-0.42,-2.64,2.87,364
lolalytics,16.9,https://lolalytics.com/lol/velkoz/build/?lane=support&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Velkoz,velkoz,UTILITY,support,win_rate_counter,5,Pyke,pyke,51.75,1919,,48.25,-1.14,-3.36,2.63,364
lolalytics,16.9,https://lolalytics.com/lol/vex/build/?lane=middle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Vex,vex,MIDDLE,middle,win_rate_counter,1,Vladimir,vladimir,53.35,1419,,46.65,-0.69,-4.1,2.12,334
lolalytics,16.9,https://lolalytics.com/lol/vex/build/?lane=middle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Vex,vex,MIDDLE,middle,win_rate_counter,2,Cassiopeia,cassiopeia,53.05,377,,46.95,-2.67,-6.08,0.56,334
lolalytics,16.9,https://lolalytics.com/lol/vex/build/?lane=middle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Vex,vex,MIDDLE,middle,win_rate_counter,3,Xerath,xerath,52.97,1920,,47.03,0.1,-3.31,2.87,334
lolalytics,16.9,https://lolalytics.com/lol/vex/build/?lane=middle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Vex,vex,MIDDLE,middle,win_rate_counter,4,Brand,brand,51.99,677,,48.01,-0.36,-3.77,1.01,334
lolalytics,16.9,https://lolalytics.com/lol/vex/build/?lane=middle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Vex,vex,MIDDLE,middle,win_rate_counter,5,Anivia,anivia,51.98,983,,48.02,-0.18,-3.59,1.47,334
lolalytics,16.9,https://lolalytics.com/lol/vi/build/?lane=jungle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Vi,vi,JUNGLE,jungle,win_rate_counter,1,Belveth,belveth,52.72,1028,,47.28,-0.26,-1.87,0.79,648
lolalytics,16.9,https://lolalytics.com/lol/vi/build/?lane=jungle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Vi,vi,JUNGLE,jungle,win_rate_counter,2,Shyvana,shyvana,52.23,3952,,47.77,1.17,-0.44,3.05,648
lolalytics,16.9,https://lolalytics.com/lol/vi/build/?lane=jungle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Vi,vi,JUNGLE,jungle,win_rate_counter,3,Jayce,jayce,51.74,1235,,48.26,-2.85,-4.46,0.95,648
lolalytics,16.9,https://lolalytics.com/lol/vi/build/?lane=jungle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Vi,vi,JUNGLE,jungle,win_rate_counter,4,RekSai,reksai,51.53,1440,,48.47,1.44,-0.17,1.11,648
lolalytics,16.9,https://lolalytics.com/lol/vi/build/?lane=jungle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Vi,vi,JUNGLE,jungle,win_rate_counter,5,Nocturne,nocturne,51.25,5079,,48.75,1.25,-0.36,3.92,648
lolalytics,16.9,https://lolalytics.com/lol/viego/build/?lane=jungle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Viego,viego,JUNGLE,jungle,win_rate_counter,1,RekSai,reksai,53.87,2688,,46.13,-0.9,-2.21,1.1,1220
lolalytics,16.9,https://lolalytics.com/lol/viego/build/?lane=jungle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Viego,viego,JUNGLE,jungle,win_rate_counter,2,Rammus,rammus,53.77,2176,,46.23,-0.73,-2.04,0.89,1220
lolalytics,16.9,https://lolalytics.com/lol/viego/build/?lane=jungle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Viego,viego,JUNGLE,jungle,win_rate_counter,3,Elise,elise,52.82,2766,,47.18,-2.39,-3.7,1.13,1220
lolalytics,16.9,https://lolalytics.com/lol/viego/build/?lane=jungle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Viego,viego,JUNGLE,jungle,win_rate_counter,4,Talon,talon,52.52,6951,,47.48,-1.42,-2.73,2.85,1220
lolalytics,16.9,https://lolalytics.com/lol/viego/build/?lane=jungle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Viego,viego,JUNGLE,jungle,win_rate_counter,5,Warwick,warwick,52.39,3940,,47.61,0.7,-0.61,1.61,1220
lolalytics,16.9,https://lolalytics.com/lol/viktor/build/?lane=middle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Viktor,viktor,MIDDLE,middle,win_rate_counter,1,Talon,talon,53.22,3093,,46.78,-2.16,-4.21,1.34,1155
lolalytics,16.9,https://lolalytics.com/lol/viktor/build/?lane=middle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Viktor,viktor,MIDDLE,middle,win_rate_counter,2,Xerath,xerath,53.0,10902,,47.0,0.07,-1.98,4.72,1155
lolalytics,16.9,https://lolalytics.com/lol/viktor/build/?lane=middle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Viktor,viktor,MIDDLE,middle,win_rate_counter,3,Kassadin,kassadin,51.66,2685,,48.34,-1.85,-3.9,1.16,1155
lolalytics,16.9,https://lolalytics.com/lol/viktor/build/?lane=middle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Viktor,viktor,MIDDLE,middle,win_rate_counter,4,Ekko,ekko,51.63,3368,,48.37,-0.24,-2.29,1.46,1155
lolalytics,16.9,https://lolalytics.com/lol/viktor/build/?lane=middle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Viktor,viktor,MIDDLE,middle,win_rate_counter,5,Akshan,akshan,51.5,3344,,48.5,-0.4,-2.45,1.45,1155
lolalytics,16.9,https://lolalytics.com/lol/vladimir/build/?lane=middle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Vladimir,vladimir,MIDDLE,middle,win_rate_counter,1,Malzahar,malzahar,52.28,5044,,47.72,-1.12,-4.69,4.22,597
lolalytics,16.9,https://lolalytics.com/lol/vladimir/build/?lane=middle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Vladimir,vladimir,MIDDLE,middle,win_rate_counter,2,Anivia,anivia,51.58,2214,,48.42,0.22,-3.35,1.85,597
lolalytics,16.9,https://lolalytics.com/lol/vladimir/build/?lane=middle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Vladimir,vladimir,MIDDLE,middle,win_rate_counter,3,Zoe,zoe,50.87,1944,,49.13,-0.51,-4.08,1.63,597
lolalytics,16.9,https://lolalytics.com/lol/vladimir/build/?lane=middle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Vladimir,vladimir,MIDDLE,middle,win_rate_counter,4,Naafiri,naafiri,50.6,2083,,49.4,3.44,-0.12,1.74,597
lolalytics,16.9,https://lolalytics.com/lol/vladimir/build/?lane=middle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Vladimir,vladimir,MIDDLE,middle,win_rate_counter,5,Brand,brand,50.48,1767,,49.52,1.15,-2.42,1.48,597
lolalytics,16.9,https://lolalytics.com/lol/volibear/build/?lane=top&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Volibear,volibear,TOP,top,win_rate_counter,1,Teemo,teemo,57.4,1587,,42.6,-5.05,-6.12,1.96,404
lolalytics,16.9,https://lolalytics.com/lol/volibear/build/?lane=top&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Volibear,volibear,TOP,top,win_rate_counter,2,Jax,jax,57.04,2889,,42.96,-6.42,-7.49,3.57,404
lolalytics,16.9,https://lolalytics.com/lol/volibear/build/?lane=top&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Volibear,volibear,TOP,top,win_rate_counter,3,Anivia,anivia,55.53,434,,44.47,-2.25,-3.32,0.54,404
lolalytics,16.9,https://lolalytics.com/lol/volibear/build/?lane=top&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Volibear,volibear,TOP,top,win_rate_counter,4,Poppy,poppy,54.86,494,,45.14,-3.61,-4.68,0.61,404
lolalytics,16.9,https://lolalytics.com/lol/volibear/build/?lane=top&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Volibear,volibear,TOP,top,win_rate_counter,5,Varus,varus,54.81,655,,45.19,-3.98,-5.05,0.81,404
lolalytics,16.9,https://lolalytics.com/lol/warwick/build/?lane=jungle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Warwick,warwick,JUNGLE,jungle,win_rate_counter,1,Brand,brand,52.7,518,,47.3,-2.65,-6.65,0.66,391
lolalytics,16.9,https://lolalytics.com/lol/warwick/build/?lane=jungle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Warwick,warwick,JUNGLE,jungle,win_rate_counter,2,Rammus,rammus,51.62,800,,48.38,1.42,-2.58,1.02,391
lolalytics,16.9,https://lolalytics.com/lol/warwick/build/?lane=jungle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Warwick,warwick,JUNGLE,jungle,win_rate_counter,3,Lillia,lillia,50.98,1626,,49.02,1.19,-2.81,2.08,391
lolalytics,16.9,https://lolalytics.com/lol/warwick/build/?lane=jungle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Warwick,warwick,JUNGLE,jungle,win_rate_counter,4,Ivern,ivern,50.44,450,,49.56,1.75,-2.25,0.57,391
lolalytics,16.9,https://lolalytics.com/lol/warwick/build/?lane=jungle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Warwick,warwick,JUNGLE,jungle,win_rate_counter,5,FiddleSticks,fiddlesticks,50.43,920,,49.57,1.84,-2.16,1.17,391
lolalytics,16.9,https://lolalytics.com/lol/wukong/build/?lane=jungle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,MonkeyKing,wukong,JUNGLE,jungle,win_rate_counter,1,Ivern,ivern,55.63,284,,44.37,-3.44,-4.58,0.53,265
lolalytics,16.9,https://lolalytics.com/lol/wukong/build/?lane=jungle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,MonkeyKing,wukong,JUNGLE,jungle,win_rate_counter,2,Shyvana,shyvana,55.52,1549,,44.48,-2.12,-3.26,2.92,265
lolalytics,16.9,https://lolalytics.com/lol/wukong/build/?lane=jungle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,MonkeyKing,wukong,JUNGLE,jungle,win_rate_counter,3,Evelynn,evelynn,55.34,468,,44.66,-3.91,-5.05,0.88,265
lolalytics,16.9,https://lolalytics.com/lol/wukong/build/?lane=jungle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,MonkeyKing,wukong,JUNGLE,jungle,win_rate_counter,4,Brand,brand,54.2,286,,45.8,-4.15,-5.29,0.54,265
lolalytics,16.9,https://lolalytics.com/lol/wukong/build/?lane=jungle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,MonkeyKing,wukong,JUNGLE,jungle,win_rate_counter,5,Elise,elise,54.11,462,,45.89,-3.68,-4.82,0.87,265
lolalytics,16.9,https://lolalytics.com/lol/xayah/build/?lane=bottom&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Xayah,xayah,BOTTOM,bottom,win_rate_counter,1,Brand,brand,56.47,928,,43.53,-2.01,-4.53,1.12,414
lolalytics,16.9,https://lolalytics.com/lol/xayah/build/?lane=bottom&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Xayah,xayah,BOTTOM,bottom,win_rate_counter,2,Swain,swain,53.51,527,,46.49,-0.38,-2.91,0.64,414
lolalytics,16.9,https://lolalytics.com/lol/xayah/build/?lane=bottom&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Xayah,xayah,BOTTOM,bottom,win_rate_counter,3,Smolder,smolder,53.45,6960,,46.55,1.7,-0.82,8.4,414
lolalytics,16.9,https://lolalytics.com/lol/xayah/build/?lane=bottom&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Xayah,xayah,BOTTOM,bottom,win_rate_counter,4,Ziggs,ziggs,52.19,548,,47.81,0.65,-1.88,0.66,414
lolalytics,16.9,https://lolalytics.com/lol/xayah/build/?lane=bottom&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Xayah,xayah,BOTTOM,bottom,win_rate_counter,5,Senna,senna,51.67,1138,,48.33,-0.52,-3.05,1.37,414
lolalytics,16.9,https://lolalytics.com/lol/xerath/build/?lane=middle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Xerath,xerath,MIDDLE,middle,win_rate_counter,1,Naafiri,naafiri,55.29,2561,,44.71,-1.25,-5.23,1.68,764
lolalytics,16.9,https://lolalytics.com/lol/xerath/build/?lane=middle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Xerath,xerath,MIDDLE,middle,win_rate_counter,2,Katarina,katarina,52.24,4345,,47.76,-1.09,-5.07,2.84,764
lolalytics,16.9,https://lolalytics.com/lol/xerath/build/?lane=middle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Xerath,xerath,MIDDLE,middle,win_rate_counter,3,Fizz,fizz,52.14,4156,,47.86,0.06,-3.92,2.72,764
lolalytics,16.9,https://lolalytics.com/lol/xerath/build/?lane=middle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Xerath,xerath,MIDDLE,middle,win_rate_counter,4,Talon,talon,51.2,1662,,48.8,-0.14,-4.12,1.09,764
lolalytics,16.9,https://lolalytics.com/lol/xerath/build/?lane=middle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Xerath,xerath,MIDDLE,middle,win_rate_counter,5,Irelia,irelia,50.48,1785,,49.52,-0.3,-4.28,1.17,764
lolalytics,16.9,https://lolalytics.com/lol/xinzhao/build/?lane=jungle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,XinZhao,xinzhao,JUNGLE,jungle,win_rate_counter,1,Warwick,warwick,52.13,3307,,47.87,0.96,-0.73,1.6,1036
lolalytics,16.9,https://lolalytics.com/lol/xinzhao/build/?lane=jungle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,XinZhao,xinzhao,JUNGLE,jungle,win_rate_counter,2,Lillia,lillia,51.98,3490,,48.02,0.19,-1.5,1.68,1036
lolalytics,16.9,https://lolalytics.com/lol/xinzhao/build/?lane=jungle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,XinZhao,xinzhao,JUNGLE,jungle,win_rate_counter,3,Shyvana,shyvana,51.33,6090,,48.67,2.07,0.38,2.94,1036
lolalytics,16.9,https://lolalytics.com/lol/xinzhao/build/?lane=jungle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,XinZhao,xinzhao,JUNGLE,jungle,win_rate_counter,4,Aatrox,aatrox,51.33,1243,,48.67,-0.29,-1.98,0.6,1036
lolalytics,16.9,https://lolalytics.com/lol/xinzhao/build/?lane=jungle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,XinZhao,xinzhao,JUNGLE,jungle,win_rate_counter,5,Ivern,ivern,51.33,1130,,48.67,0.86,-0.83,0.55,1036
lolalytics,16.9,https://lolalytics.com/lol/yasuo/build/?lane=middle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Yasuo,yasuo,MIDDLE,middle,win_rate_counter,1,Annie,annie,55.28,3795,,44.72,-2.99,-3.52,1.95,974
lolalytics,16.9,https://lolalytics.com/lol/yasuo/build/?lane=middle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Yasuo,yasuo,MIDDLE,middle,win_rate_counter,2,Lissandra,lissandra,55.04,6591,,44.96,-3.2,-3.73,3.38,974
lolalytics,16.9,https://lolalytics.com/lol/yasuo/build/?lane=middle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Yasuo,yasuo,MIDDLE,middle,win_rate_counter,3,Malzahar,malzahar,54.88,7924,,45.12,-3.72,-4.25,4.07,974
lolalytics,16.9,https://lolalytics.com/lol/yasuo/build/?lane=middle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Yasuo,yasuo,MIDDLE,middle,win_rate_counter,4,Taliyah,taliyah,54.45,1976,,45.55,-4.05,-4.58,1.01,974
lolalytics,16.9,https://lolalytics.com/lol/yasuo/build/?lane=middle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Yasuo,yasuo,MIDDLE,middle,win_rate_counter,5,Vladimir,vladimir,53.76,6124,,46.24,-1.1,-1.63,3.14,974
lolalytics,16.9,https://lolalytics.com/lol/yone/build/?lane=top&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Yone,yone,TOP,top,win_rate_counter,1,Pantheon,pantheon,53.53,1642,,46.47,-1.63,-3.2,1.18,695
lolalytics,16.9,https://lolalytics.com/lol/yone/build/?lane=top&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Yone,yone,TOP,top,win_rate_counter,2,Camille,camille,53.43,1982,,46.57,-2.26,-3.83,1.42,695
lolalytics,16.9,https://lolalytics.com/lol/yone/build/?lane=top&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Yone,yone,TOP,top,win_rate_counter,3,Warwick,warwick,53.41,938,,46.59,-0.32,-1.89,0.67,695
lolalytics,16.9,https://lolalytics.com/lol/yone/build/?lane=top&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Yone,yone,TOP,top,win_rate_counter,4,Riven,riven,53.2,2143,,46.8,-1.98,-3.55,1.54,695
lolalytics,16.9,https://lolalytics.com/lol/yone/build/?lane=top&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Yone,yone,TOP,top,win_rate_counter,5,Gangplank,gangplank,52.93,3444,,47.07,-1.19,-2.76,2.47,695
lolalytics,16.9,https://lolalytics.com/lol/yorick/build/?lane=top&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Yorick,yorick,TOP,top,win_rate_counter,1,Warwick,warwick,56.95,799,,43.05,-3.86,-5.18,0.82,488
lolalytics,16.9,https://lolalytics.com/lol/yorick/build/?lane=top&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Yorick,yorick,TOP,top,win_rate_counter,2,Gwen,gwen,56.19,1413,,43.81,-4.56,-5.88,1.45,488
lolalytics,16.9,https://lolalytics.com/lol/yorick/build/?lane=top&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Yorick,yorick,TOP,top,win_rate_counter,3,Irelia,irelia,55.83,2461,,44.17,-4.4,-5.72,2.52,488
lolalytics,16.9,https://lolalytics.com/lol/yorick/build/?lane=top&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Yorick,yorick,TOP,top,win_rate_counter,4,Yone,yone,54.93,4289,,45.07,-4.27,-5.59,4.39,488
lolalytics,16.9,https://lolalytics.com/lol/yorick/build/?lane=top&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Yorick,yorick,TOP,top,win_rate_counter,5,Trundle,trundle,54.53,706,,45.47,-4.39,-5.71,0.72,488
lolalytics,16.9,https://lolalytics.com/lol/yunara/build/?lane=bottom&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Yunara,yunara,BOTTOM,bottom,win_rate_counter,1,Brand,brand,57.32,1851,,42.68,-2.86,-2.23,1.21,766
lolalytics,16.9,https://lolalytics.com/lol/yunara/build/?lane=bottom&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Yunara,yunara,BOTTOM,bottom,win_rate_counter,2,Swain,swain,57.27,1025,,42.73,-4.14,-3.5,0.67,766
lolalytics,16.9,https://lolalytics.com/lol/yunara/build/?lane=bottom&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Yunara,yunara,BOTTOM,bottom,win_rate_counter,3,Smolder,smolder,55.75,14743,,44.25,-0.6,0.03,9.62,766
lolalytics,16.9,https://lolalytics.com/lol/yunara/build/?lane=bottom&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Yunara,yunara,BOTTOM,bottom,win_rate_counter,4,KogMaw,kogmaw,55.27,1272,,44.73,-2.8,-2.16,0.83,766
lolalytics,16.9,https://lolalytics.com/lol/yunara/build/?lane=bottom&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Yunara,yunara,BOTTOM,bottom,win_rate_counter,5,Ziggs,ziggs,54.43,937,,45.57,-1.59,-0.95,0.61,766
lolalytics,16.9,https://lolalytics.com/lol/yuumi/build/?lane=support&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Yuumi,yuumi,UTILITY,support,win_rate_counter,1,Braum,braum,56.24,3133,,43.76,-4.87,-4.2,2.46,637
lolalytics,16.9,https://lolalytics.com/lol/yuumi/build/?lane=support&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Yuumi,yuumi,UTILITY,support,win_rate_counter,2,Rakan,rakan,54.95,1827,,45.05,-4.18,-3.51,1.43,637
lolalytics,16.9,https://lolalytics.com/lol/yuumi/build/?lane=support&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Yuumi,yuumi,UTILITY,support,win_rate_counter,3,Rell,rell,54.91,2229,,45.09,-2.66,-2.0,1.75,637
lolalytics,16.9,https://lolalytics.com/lol/yuumi/build/?lane=support&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Yuumi,yuumi,UTILITY,support,win_rate_counter,4,Nautilus,nautilus,54.8,6379,,45.2,-4.66,-3.99,5.01,637
lolalytics,16.9,https://lolalytics.com/lol/yuumi/build/?lane=support&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Yuumi,yuumi,UTILITY,support,win_rate_counter,5,Leona,leona,54.42,4465,,45.58,-2.49,-1.82,3.5,637
lolalytics,16.9,https://lolalytics.com/lol/zaahen/build/?lane=top&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Zaahen,zaahen,TOP,top,win_rate_counter,1,Teemo,teemo,58.6,1546,,41.4,-6.25,-7.57,2.51,307
lolalytics,16.9,https://lolalytics.com/lol/zaahen/build/?lane=top&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Zaahen,zaahen,TOP,top,win_rate_counter,2,Singed,singed,56.01,873,,43.99,-2.82,-4.14,1.42,307
lolalytics,16.9,https://lolalytics.com/lol/zaahen/build/?lane=top&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Zaahen,zaahen,TOP,top,win_rate_counter,3,Varus,varus,55.52,571,,44.48,-4.69,-6.01,0.93,307
lolalytics,16.9,https://lolalytics.com/lol/zaahen/build/?lane=top&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Zaahen,zaahen,TOP,top,win_rate_counter,4,Anivia,anivia,53.77,318,,46.23,-0.49,-1.81,0.52,307
lolalytics,16.9,https://lolalytics.com/lol/zaahen/build/?lane=top&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Zaahen,zaahen,TOP,top,win_rate_counter,5,Warwick,warwick,53.38,459,,46.62,-0.29,-1.61,0.75,307
lolalytics,16.9,https://lolalytics.com/lol/zac/build/?lane=jungle&tier=emerald_plus&patch=16.9&region=all,2026-06-08T02:56:35.530707+00:00,Zac,zac,JUNGLE,jungle,win_rate_counter,1,Shyvana,shyvana,54.75,2117,,45.25,-1.35,-2.81,3.5,302
