champion_id,champion_name,position,feature_version,pick_count,win_count,surrender_loss_count,position_share,is_primary_position,created_at
266,Aatrox,JUNGLE,v2_timeseries_7_15_16_9_only,6,5,0,0.034483,False,2026-06-07T21:17:37+00:00
266,Aatrox,MIDDLE,v2_timeseries_7_15_16_9_only,5,1,1,0.028736,False,2026-06-07T21:17:37+00:00
266,Aatrox,TOP,v2_timeseries_7_15_16_9_only,160,87,24,0.91954,True,2026-06-07T21:17:37+00:00
266,Aatrox,UTILITY,v2_timeseries_7_15_16_9_only,3,0,2,0.017241,False,2026-06-07T21:17:37+00:00
103,Ahri,MIDDLE,v2_timeseries_7_15_16_9_only,288,145,49,0.986301,True,2026-06-07T21:17:37+00:00
103,Ahri,TOP,v2_timeseries_7_15_16_9_only,1,0,1,0.003425,False,2026-06-07T21:17:37+00:00
103,Ahri,UTILITY,v2_timeseries_7_15_16_9_only,3,1,0,0.010274,False,2026-06-07T21:17:37+00:00
84,Akali,MIDDLE,v2_timeseries_7_15_16_9_only,232,126,33,0.694611,True,2026-06-07T21:17:37+00:00
84,Akali,TOP,v2_timeseries_7_15_16_9_only,102,45,19,0.305389,False,2026-06-07T21:17:37+00:00
166,Akshan,BOTTOM,v2_timeseries_7_15_16_9_only,1,1,0,0.020408,False,2026-06-07T21:17:37+00:00
166,Akshan,MIDDLE,v2_timeseries_7_15_16_9_only,44,19,11,0.897959,True,2026-06-07T21:17:37+00:00
166,Akshan,TOP,v2_timeseries_7_15_16_9_only,3,2,0,0.061224,False,2026-06-07T21:17:37+00:00
166,Akshan,UTILITY,v2_timeseries_7_15_16_9_only,1,0,0,0.020408,False,2026-06-07T21:17:37+00:00
12,Alistar,UTILITY,v2_timeseries_7_15_16_9_only,96,57,10,1.0,True,2026-06-07T21:17:37+00:00
799,Ambessa,JUNGLE,v2_timeseries_7_15_16_9_only,84,27,22,0.435233,False,2026-06-07T21:17:37+00:00
799,Ambessa,MIDDLE,v2_timeseries_7_15_16_9_only,9,4,3,0.046632,False,2026-06-07T21:17:37+00:00
799,Ambessa,TOP,v2_timeseries_7_15_16_9_only,98,49,14,0.507772,True,2026-06-07T21:17:37+00:00
799,Ambessa,UTILITY,v2_timeseries_7_15_16_9_only,2,0,2,0.010363,False,2026-06-07T21:17:37+00:00
32,Amumu,JUNGLE,v2_timeseries_7_15_16_9_only,19,5,5,0.513514,True,2026-06-07T21:17:37+00:00
32,Amumu,TOP,v2_timeseries_7_15_16_9_only,1,1,0,0.027027,False,2026-06-07T21:17:37+00:00
32,Amumu,UTILITY,v2_timeseries_7_15_16_9_only,17,14,1,0.459459,False,2026-06-07T21:17:37+00:00
34,Anivia,MIDDLE,v2_timeseries_7_15_16_9_only,128,60,24,0.649746,True,2026-06-07T21:17:37+00:00
34,Anivia,TOP,v2_timeseries_7_15_16_9_only,41,17,6,0.208122,False,2026-06-07T21:17:37+00:00
34,Anivia,UTILITY,v2_timeseries_7_15_16_9_only,28,14,6,0.142132,False,2026-06-07T21:17:37+00:00
1,Annie,MIDDLE,v2_timeseries_7_15_16_9_only,82,40,14,0.901099,True,2026-06-07T21:17:37+00:00
1,Annie,TOP,v2_timeseries_7_15_16_9_only,1,0,1,0.010989,False,2026-06-07T21:17:37+00:00
1,Annie,UTILITY,v2_timeseries_7_15_16_9_only,8,4,3,0.087912,False,2026-06-07T21:17:37+00:00
523,Aphelios,BOTTOM,v2_timeseries_7_15_16_9_only,116,57,17,0.983051,True,2026-06-07T21:17:37+00:00
523,Aphelios,MIDDLE,v2_timeseries_7_15_16_9_only,2,1,1,0.016949,False,2026-06-07T21:17:37+00:00
22,Ashe,BOTTOM,v2_timeseries_7_15_16_9_only,485,255,91,0.968064,True,2026-06-07T21:17:37+00:00
22,Ashe,MIDDLE,v2_timeseries_7_15_16_9_only,1,0,0,0.001996,False,2026-06-07T21:17:37+00:00
22,Ashe,TOP,v2_timeseries_7_15_16_9_only,3,3,0,0.005988,False,2026-06-07T21:17:37+00:00
22,Ashe,UTILITY,v2_timeseries_7_15_16_9_only,12,7,1,0.023952,False,2026-06-07T21:17:37+00:00
136,AurelionSol,BOTTOM,v2_timeseries_7_15_16_9_only,4,3,0,0.090909,False,2026-06-07T21:17:37+00:00
136,AurelionSol,MIDDLE,v2_timeseries_7_15_16_9_only,38,19,9,0.863636,True,2026-06-07T21:17:37+00:00
136,AurelionSol,TOP,v2_timeseries_7_15_16_9_only,1,0,0,0.022727,False,2026-06-07T21:17:37+00:00
136,AurelionSol,UTILITY,v2_timeseries_7_15_16_9_only,1,0,0,0.022727,False,2026-06-07T21:17:37+00:00
893,Aurora,MIDDLE,v2_timeseries_7_15_16_9_only,100,46,20,0.746269,True,2026-06-07T21:17:37+00:00
893,Aurora,TOP,v2_timeseries_7_15_16_9_only,32,18,3,0.238806,False,2026-06-07T21:17:37+00:00
893,Aurora,UTILITY,v2_timeseries_7_15_16_9_only,2,0,1,0.014925,False,2026-06-07T21:17:37+00:00
268,Azir,MIDDLE,v2_timeseries_7_15_16_9_only,73,36,9,0.935897,True,2026-06-07T21:17:37+00:00
268,Azir,TOP,v2_timeseries_7_15_16_9_only,3,1,1,0.038462,False,2026-06-07T21:17:37+00:00
268,Azir,UTILITY,v2_timeseries_7_15_16_9_only,2,0,1,0.025641,False,2026-06-07T21:17:37+00:00
432,Bard,UTILITY,v2_timeseries_7_15_16_9_only,193,105,38,1.0,True,2026-06-07T21:17:37+00:00
200,Belveth,JUNGLE,v2_timeseries_7_15_16_9_only,28,16,5,0.848485,True,2026-06-07T21:17:37+00:00
200,Belveth,TOP,v2_timeseries_7_15_16_9_only,5,4,0,0.151515,False,2026-06-07T21:17:37+00:00
53,Blitzcrank,UTILITY,v2_timeseries_7_15_16_9_only,210,103,35,1.0,True,2026-06-07T21:17:37+00:00
63,Brand,BOTTOM,v2_timeseries_7_15_16_9_only,14,6,4,0.10219,False,2026-06-07T21:17:37+00:00
63,Brand,JUNGLE,v2_timeseries_7_15_16_9_only,12,2,2,0.087591,False,2026-06-07T21:17:37+00:00
63,Brand,MIDDLE,v2_timeseries_7_15_16_9_only,37,20,4,0.270073,False,2026-06-07T21:17:37+00:00
63,Brand,TOP,v2_timeseries_7_15_16_9_only,20,11,5,0.145985,False,2026-06-07T21:17:37+00:00
63,Brand,UTILITY,v2_timeseries_7_15_16_9_only,54,30,5,0.394161,True,2026-06-07T21:17:37+00:00
201,Braum,UTILITY,v2_timeseries_7_15_16_9_only,177,100,30,1.0,True,2026-06-07T21:17:37+00:00
233,Briar,JUNGLE,v2_timeseries_7_15_16_9_only,166,80,32,0.927374,True,2026-06-07T21:17:37+00:00
233,Briar,MIDDLE,v2_timeseries_7_15_16_9_only,6,1,4,0.03352,False,2026-06-07T21:17:37+00:00
233,Briar,TOP,v2_timeseries_7_15_16_9_only,7,6,0,0.039106,False,2026-06-07T21:17:37+00:00
51,Caitlyn,BOTTOM,v2_timeseries_7_15_16_9_only,315,159,48,0.975232,True,2026-06-07T21:17:37+00:00
51,Caitlyn,MIDDLE,v2_timeseries_7_15_16_9_only,2,0,0,0.006192,False,2026-06-07T21:17:37+00:00
51,Caitlyn,TOP,v2_timeseries_7_15_16_9_only,2,2,0,0.006192,False,2026-06-07T21:17:37+00:00
51,Caitlyn,UTILITY,v2_timeseries_7_15_16_9_only,4,2,0,0.012384,False,2026-06-07T21:17:37+00:00
164,Camille,JUNGLE,v2_timeseries_7_15_16_9_only,2,0,0,0.022989,False,2026-06-07T21:17:37+00:00
164,Camille,MIDDLE,v2_timeseries_7_15_16_9_only,2,1,0,0.022989,False,2026-06-07T21:17:37+00:00
164,Camille,TOP,v2_timeseries_7_15_16_9_only,58,25,8,0.666667,True,2026-06-07T21:17:37+00:00
164,Camille,UTILITY,v2_timeseries_7_15_16_9_only,25,13,5,0.287356,False,2026-06-07T21:17:37+00:00
69,Cassiopeia,BOTTOM,v2_timeseries_7_15_16_9_only,12,9,1,0.222222,False,2026-06-07T21:17:37+00:00
69,Cassiopeia,JUNGLE,v2_timeseries_7_15_16_9_only,1,0,0,0.018519,False,2026-06-07T21:17:37+00:00
69,Cassiopeia,MIDDLE,v2_timeseries_7_15_16_9_only,22,10,1,0.407407,True,2026-06-07T21:17:37+00:00
69,Cassiopeia,TOP,v2_timeseries_7_15_16_9_only,18,8,2,0.333333,False,2026-06-07T21:17:37+00:00
69,Cassiopeia,UTILITY,v2_timeseries_7_15_16_9_only,1,0,0,0.018519,False,2026-06-07T21:17:37+00:00
31,Chogath,JUNGLE,v2_timeseries_7_15_16_9_only,2,1,0,0.055556,False,2026-06-07T21:17:37+00:00
31,Chogath,MIDDLE,v2_timeseries_7_15_16_9_only,8,3,3,0.222222,False,2026-06-07T21:17:37+00:00
31,Chogath,TOP,v2_timeseries_7_15_16_9_only,20,16,2,0.555556,True,2026-06-07T21:17:37+00:00
31,Chogath,UTILITY,v2_timeseries_7_15_16_9_only,6,3,0,0.166667,False,2026-06-07T21:17:37+00:00
42,Corki,BOTTOM,v2_timeseries_7_15_16_9_only,34,12,4,0.85,True,2026-06-07T21:17:37+00:00
42,Corki,MIDDLE,v2_timeseries_7_15_16_9_only,3,2,0,0.075,False,2026-06-07T21:17:37+00:00
42,Corki,UTILITY,v2_timeseries_7_15_16_9_only,3,1,0,0.075,False,2026-06-07T21:17:37+00:00
122,Darius,JUNGLE,v2_timeseries_7_15_16_9_only,6,3,0,0.05,False,2026-06-07T21:17:37+00:00
122,Darius,TOP,v2_timeseries_7_15_16_9_only,114,53,17,0.95,True,2026-06-07T21:17:37+00:00
131,Diana,JUNGLE,v2_timeseries_7_15_16_9_only,51,31,6,0.432203,False,2026-06-07T21:17:37+00:00
131,Diana,MIDDLE,v2_timeseries_7_15_16_9_only,60,31,12,0.508475,True,2026-06-07T21:17:37+00:00
131,Diana,TOP,v2_timeseries_7_15_16_9_only,7,5,1,0.059322,False,2026-06-07T21:17:37+00:00
36,DrMundo,JUNGLE,v2_timeseries_7_15_16_9_only,16,5,1,0.25,False,2026-06-07T21:17:37+00:00
36,DrMundo,MIDDLE,v2_timeseries_7_15_16_9_only,1,0,0,0.015625,False,2026-06-07T21:17:37+00:00
36,DrMundo,TOP,v2_timeseries_7_15_16_9_only,45,22,12,0.703125,True,2026-06-07T21:17:37+00:00
36,DrMundo,UTILITY,v2_timeseries_7_15_16_9_only,2,1,0,0.03125,False,2026-06-07T21:17:37+00:00
119,Draven,BOTTOM,v2_timeseries_7_15_16_9_only,55,25,14,0.916667,True,2026-06-07T21:17:37+00:00
119,Draven,MIDDLE,v2_timeseries_7_15_16_9_only,5,3,0,0.083333,False,2026-06-07T21:17:37+00:00
245,Ekko,JUNGLE,v2_timeseries_7_15_16_9_only,70,41,8,0.555556,True,2026-06-07T21:17:37+00:00
245,Ekko,MIDDLE,v2_timeseries_7_15_16_9_only,54,28,9,0.428571,False,2026-06-07T21:17:37+00:00
245,Ekko,TOP,v2_timeseries_7_15_16_9_only,2,1,0,0.015873,False,2026-06-07T21:17:37+00:00
60,Elise,JUNGLE,v2_timeseries_7_15_16_9_only,69,34,10,0.75,True,2026-06-07T21:17:37+00:00
60,Elise,TOP,v2_timeseries_7_15_16_9_only,1,1,0,0.01087,False,2026-06-07T21:17:37+00:00
60,Elise,UTILITY,v2_timeseries_7_15_16_9_only,22,10,7,0.23913,False,2026-06-07T21:17:37+00:00
28,Evelynn,JUNGLE,v2_timeseries_7_15_16_9_only,38,14,10,0.974359,True,2026-06-07T21:17:37+00:00
28,Evelynn,UTILITY,v2_timeseries_7_15_16_9_only,1,1,0,0.025641,False,2026-06-07T21:17:37+00:00
81,Ezreal,BOTTOM,v2_timeseries_7_15_16_9_only,732,356,130,0.933673,True,2026-06-07T21:17:37+00:00
81,Ezreal,JUNGLE,v2_timeseries_7_15_16_9_only,2,0,1,0.002551,False,2026-06-07T21:17:37+00:00
81,Ezreal,MIDDLE,v2_timeseries_7_15_16_9_only,13,3,4,0.016582,False,2026-06-07T21:17:37+00:00
81,Ezreal,TOP,v2_timeseries_7_15_16_9_only,3,0,0,0.003827,False,2026-06-07T21:17:37+00:00
81,Ezreal,UTILITY,v2_timeseries_7_15_16_9_only,34,23,2,0.043367,False,2026-06-07T21:17:37+00:00
9,FiddleSticks,JUNGLE,v2_timeseries_7_15_16_9_only,38,19,10,0.612903,True,2026-06-07T21:17:37+00:00
9,FiddleSticks,MIDDLE,v2_timeseries_7_15_16_9_only,1,1,0,0.016129,False,2026-06-07T21:17:37+00:00
9,FiddleSticks,TOP,v2_timeseries_7_15_16_9_only,11,6,2,0.177419,False,2026-06-07T21:17:37+00:00
9,FiddleSticks,UTILITY,v2_timeseries_7_15_16_9_only,12,7,1,0.193548,False,2026-06-07T21:17:37+00:00
114,Fiora,BOTTOM,v2_timeseries_7_15_16_9_only,10,4,1,0.103093,False,2026-06-07T21:17:37+00:00
114,Fiora,MIDDLE,v2_timeseries_7_15_16_9_only,1,0,0,0.010309,False,2026-06-07T21:17:37+00:00
114,Fiora,TOP,v2_timeseries_7_15_16_9_only,85,41,17,0.876289,True,2026-06-07T21:17:37+00:00
114,Fiora,UTILITY,v2_timeseries_7_15_16_9_only,1,1,0,0.010309,False,2026-06-07T21:17:37+00:00
105,Fizz,JUNGLE,v2_timeseries_7_15_16_9_only,10,5,1,0.105263,False,2026-06-07T21:17:37+00:00
105,Fizz,MIDDLE,v2_timeseries_7_15_16_9_only,79,50,9,0.831579,True,2026-06-07T21:17:37+00:00
105,Fizz,TOP,v2_timeseries_7_15_16_9_only,6,3,1,0.063158,False,2026-06-07T21:17:37+00:00
3,Galio,MIDDLE,v2_timeseries_7_15_16_9_only,75,42,12,0.742574,True,2026-06-07T21:17:37+00:00
3,Galio,TOP,v2_timeseries_7_15_16_9_only,3,0,1,0.029703,False,2026-06-07T21:17:37+00:00
3,Galio,UTILITY,v2_timeseries_7_15_16_9_only,23,16,3,0.227723,False,2026-06-07T21:17:37+00:00
41,Gangplank,MIDDLE,v2_timeseries_7_15_16_9_only,3,1,0,0.026786,False,2026-06-07T21:17:37+00:00
41,Gangplank,TOP,v2_timeseries_7_15_16_9_only,109,52,16,0.973214,True,2026-06-07T21:17:37+00:00
86,Garen,JUNGLE,v2_timeseries_7_15_16_9_only,1,0,0,0.009615,False,2026-06-07T21:17:37+00:00
86,Garen,MIDDLE,v2_timeseries_7_15_16_9_only,11,7,3,0.105769,False,2026-06-07T21:17:37+00:00
86,Garen,TOP,v2_timeseries_7_15_16_9_only,89,41,15,0.855769,True,2026-06-07T21:17:37+00:00
86,Garen,UTILITY,v2_timeseries_7_15_16_9_only,3,1,0,0.028846,False,2026-06-07T21:17:37+00:00
150,Gnar,MIDDLE,v2_timeseries_7_15_16_9_only,1,0,1,0.006494,False,2026-06-07T21:17:37+00:00
150,Gnar,TOP,v2_timeseries_7_15_16_9_only,153,74,26,0.993506,True,2026-06-07T21:17:37+00:00
79,Gragas,JUNGLE,v2_timeseries_7_15_16_9_only,17,9,1,0.173469,False,2026-06-07T21:17:37+00:00
79,Gragas,MIDDLE,v2_timeseries_7_15_16_9_only,6,4,0,0.061224,False,2026-06-07T21:17:37+00:00
79,Gragas,TOP,v2_timeseries_7_15_16_9_only,70,24,11,0.714286,True,2026-06-07T21:17:37+00:00
79,Gragas,UTILITY,v2_timeseries_7_15_16_9_only,5,0,1,0.05102,False,2026-06-07T21:17:37+00:00
104,Graves,JUNGLE,v2_timeseries_7_15_16_9_only,348,173,68,0.980282,True,2026-06-07T21:17:37+00:00
104,Graves,MIDDLE,v2_timeseries_7_15_16_9_only,2,0,0,0.005634,False,2026-06-07T21:17:37+00:00
104,Graves,TOP,v2_timeseries_7_15_16_9_only,5,1,1,0.014085,False,2026-06-07T21:17:37+00:00
887,Gwen,JUNGLE,v2_timeseries_7_15_16_9_only,8,4,4,0.140351,False,2026-06-07T21:17:37+00:00
887,Gwen,MIDDLE,v2_timeseries_7_15_16_9_only,2,1,0,0.035088,False,2026-06-07T21:17:37+00:00
887,Gwen,TOP,v2_timeseries_7_15_16_9_only,47,19,10,0.824561,True,2026-06-07T21:17:37+00:00
120,Hecarim,JUNGLE,v2_timeseries_7_15_16_9_only,62,20,14,1.0,True,2026-06-07T21:17:37+00:00
74,Heimerdinger,MIDDLE,v2_timeseries_7_15_16_9_only,4,2,0,0.114286,False,2026-06-07T21:17:37+00:00
74,Heimerdinger,TOP,v2_timeseries_7_15_16_9_only,25,14,2,0.714286,True,2026-06-07T21:17:37+00:00
74,Heimerdinger,UTILITY,v2_timeseries_7_15_16_9_only,6,3,1,0.171429,False,2026-06-07T21:17:37+00:00
910,Hwei,BOTTOM,v2_timeseries_7_15_16_9_only,2,2,0,0.017094,False,2026-06-07T21:17:37+00:00
910,Hwei,MIDDLE,v2_timeseries_7_15_16_9_only,97,49,15,0.82906,True,2026-06-07T21:17:37+00:00
910,Hwei,TOP,v2_timeseries_7_15_16_9_only,3,1,1,0.025641,False,2026-06-07T21:17:37+00:00
910,Hwei,UTILITY,v2_timeseries_7_15_16_9_only,15,8,3,0.128205,False,2026-06-07T21:17:37+00:00
420,Illaoi,MIDDLE,v2_timeseries_7_15_16_9_only,2,1,1,0.032787,False,2026-06-07T21:17:37+00:00
420,Illaoi,TOP,v2_timeseries_7_15_16_9_only,59,34,11,0.967213,True,2026-06-07T21:17:37+00:00
39,Irelia,MIDDLE,v2_timeseries_7_15_16_9_only,86,39,15,0.383929,False,2026-06-07T21:17:37+00:00
39,Irelia,TOP,v2_timeseries_7_15_16_9_only,137,68,26,0.611607,True,2026-06-07T21:17:37+00:00
39,Irelia,UTILITY,v2_timeseries_7_15_16_9_only,1,0,1,0.004464,False,2026-06-07T21:17:37+00:00
427,Ivern,JUNGLE,v2_timeseries_7_15_16_9_only,14,7,3,0.636364,True,2026-06-07T21:17:37+00:00
427,Ivern,MIDDLE,v2_timeseries_7_15_16_9_only,2,0,0,0.090909,False,2026-06-07T21:17:37+00:00
427,Ivern,TOP,v2_timeseries_7_15_16_9_only,3,2,0,0.136364,False,2026-06-07T21:17:37+00:00
427,Ivern,UTILITY,v2_timeseries_7_15_16_9_only,3,3,0,0.136364,False,2026-06-07T21:17:37+00:00
40,Janna,UTILITY,v2_timeseries_7_15_16_9_only,19,12,2,1.0,True,2026-06-07T21:17:37+00:00
59,JarvanIV,JUNGLE,v2_timeseries_7_15_16_9_only,186,104,26,0.907317,True,2026-06-07T21:17:37+00:00
59,JarvanIV,MIDDLE,v2_timeseries_7_15_16_9_only,1,0,1,0.004878,False,2026-06-07T21:17:37+00:00
59,JarvanIV,TOP,v2_timeseries_7_15_16_9_only,3,0,1,0.014634,False,2026-06-07T21:17:37+00:00
59,JarvanIV,UTILITY,v2_timeseries_7_15_16_9_only,15,5,2,0.073171,False,2026-06-07T21:17:37+00:00
24,Jax,JUNGLE,v2_timeseries_7_15_16_9_only,34,21,4,0.168317,False,2026-06-07T21:17:37+00:00
24,Jax,MIDDLE,v2_timeseries_7_15_16_9_only,1,1,0,0.00495,False,2026-06-07T21:17:37+00:00
24,Jax,TOP,v2_timeseries_7_15_16_9_only,166,97,23,0.821782,True,2026-06-07T21:17:37+00:00
24,Jax,UTILITY,v2_timeseries_7_15_16_9_only,1,0,0,0.00495,False,2026-06-07T21:17:37+00:00
126,Jayce,JUNGLE,v2_timeseries_7_15_16_9_only,89,45,11,0.295681,False,2026-06-07T21:17:37+00:00
126,Jayce,MIDDLE,v2_timeseries_7_15_16_9_only,15,6,4,0.049834,False,2026-06-07T21:17:37+00:00
126,Jayce,TOP,v2_timeseries_7_15_16_9_only,197,91,43,0.654485,True,2026-06-07T21:17:37+00:00
202,Jhin,BOTTOM,v2_timeseries_7_15_16_9_only,530,241,92,0.94306,True,2026-06-07T21:17:37+00:00
202,Jhin,JUNGLE,v2_timeseries_7_15_16_9_only,1,1,0,0.001779,False,2026-06-07T21:17:37+00:00
202,Jhin,MIDDLE,v2_timeseries_7_15_16_9_only,13,7,3,0.023132,False,2026-06-07T21:17:37+00:00
202,Jhin,TOP,v2_timeseries_7_15_16_9_only,12,4,1,0.021352,False,2026-06-07T21:17:37+00:00
202,Jhin,UTILITY,v2_timeseries_7_15_16_9_only,6,1,1,0.010676,False,2026-06-07T21:17:37+00:00
222,Jinx,BOTTOM,v2_timeseries_7_15_16_9_only,210,117,40,1.0,True,2026-06-07T21:17:37+00:00
897,KSante,MIDDLE,v2_timeseries_7_15_16_9_only,5,2,2,0.02994,False,2026-06-07T21:17:37+00:00
897,KSante,TOP,v2_timeseries_7_15_16_9_only,159,76,29,0.952096,True,2026-06-07T21:17:37+00:00
897,KSante,UTILITY,v2_timeseries_7_15_16_9_only,3,1,0,0.017964,False,2026-06-07T21:17:37+00:00
145,Kaisa,BOTTOM,v2_timeseries_7_15_16_9_only,482,223,76,0.954455,True,2026-06-07T21:17:37+00:00
145,Kaisa,JUNGLE,v2_timeseries_7_15_16_9_only,4,0,2,0.007921,False,2026-06-07T21:17:37+00:00
145,Kaisa,MIDDLE,v2_timeseries_7_15_16_9_only,9,3,0,0.017822,False,2026-06-07T21:17:37+00:00
145,Kaisa,TOP,v2_timeseries_7_15_16_9_only,10,5,1,0.019802,False,2026-06-07T21:17:37+00:00
429,Kalista,BOTTOM,v2_timeseries_7_15_16_9_only,36,16,3,0.818182,True,2026-06-07T21:17:37+00:00
429,Kalista,TOP,v2_timeseries_7_15_16_9_only,7,4,3,0.159091,False,2026-06-07T21:17:37+00:00
429,Kalista,UTILITY,v2_timeseries_7_15_16_9_only,1,0,0,0.022727,False,2026-06-07T21:17:37+00:00
43,Karma,MIDDLE,v2_timeseries_7_15_16_9_only,2,2,0,0.00551,False,2026-06-07T21:17:37+00:00
43,Karma,TOP,v2_timeseries_7_15_16_9_only,3,1,2,0.008264,False,2026-06-07T21:17:37+00:00
43,Karma,UTILITY,v2_timeseries_7_15_16_9_only,358,153,64,0.986226,True,2026-06-07T21:17:37+00:00
30,Karthus,BOTTOM,v2_timeseries_7_15_16_9_only,1,0,0,0.018519,False,2026-06-07T21:17:37+00:00
30,Karthus,JUNGLE,v2_timeseries_7_15_16_9_only,43,16,10,0.796296,True,2026-06-07T21:17:37+00:00
30,Karthus,MIDDLE,v2_timeseries_7_15_16_9_only,6,5,0,0.111111,False,2026-06-07T21:17:37+00:00
30,Karthus,TOP,v2_timeseries_7_15_16_9_only,4,3,1,0.074074,False,2026-06-07T21:17:37+00:00
38,Kassadin,MIDDLE,v2_timeseries_7_15_16_9_only,33,13,7,1.0,True,2026-06-07T21:17:37+00:00
55,Katarina,BOTTOM,v2_timeseries_7_15_16_9_only,3,3,0,0.023622,False,2026-06-07T21:17:37+00:00
55,Katarina,MIDDLE,v2_timeseries_7_15_16_9_only,123,63,18,0.968504,True,2026-06-07T21:17:37+00:00
55,Katarina,UTILITY,v2_timeseries_7_15_16_9_only,1,1,0,0.007874,False,2026-06-07T21:17:37+00:00
10,Kayle,MIDDLE,v2_timeseries_7_15_16_9_only,8,4,2,0.205128,False,2026-06-07T21:17:37+00:00
10,Kayle,TOP,v2_timeseries_7_15_16_9_only,31,19,7,0.794872,True,2026-06-07T21:17:37+00:00
141,Kayn,JUNGLE,v2_timeseries_7_15_16_9_only,73,44,12,0.935897,True,2026-06-07T21:17:37+00:00
141,Kayn,TOP,v2_timeseries_7_15_16_9_only,5,1,3,0.064103,False,2026-06-07T21:17:37+00:00
85,Kennen,JUNGLE,v2_timeseries_7_15_16_9_only,1,0,0,0.012987,False,2026-06-07T21:17:37+00:00
85,Kennen,MIDDLE,v2_timeseries_7_15_16_9_only,6,4,1,0.077922,False,2026-06-07T21:17:37+00:00
85,Kennen,TOP,v2_timeseries_7_15_16_9_only,65,40,13,0.844156,True,2026-06-07T21:17:37+00:00
85,Kennen,UTILITY,v2_timeseries_7_15_16_9_only,5,2,1,0.064935,False,2026-06-07T21:17:37+00:00
121,Khazix,JUNGLE,v2_timeseries_7_15_16_9_only,126,67,21,0.992126,True,2026-06-07T21:17:37+00:00
121,Khazix,TOP,v2_timeseries_7_15_16_9_only,1,0,1,0.007874,False,2026-06-07T21:17:37+00:00
203,Kindred,BOTTOM,v2_timeseries_7_15_16_9_only,1,1,0,0.025,False,2026-06-07T21:17:37+00:00
203,Kindred,JUNGLE,v2_timeseries_7_15_16_9_only,39,18,6,0.975,True,2026-06-07T21:17:37+00:00
240,Kled,JUNGLE,v2_timeseries_7_15_16_9_only,1,0,0,0.029412,False,2026-06-07T21:17:37+00:00
240,Kled,MIDDLE,v2_timeseries_7_15_16_9_only,3,1,1,0.088235,False,2026-06-07T21:17:37+00:00
240,Kled,TOP,v2_timeseries_7_15_16_9_only,29,19,5,0.852941,True,2026-06-07T21:17:37+00:00
240,Kled,UTILITY,v2_timeseries_7_15_16_9_only,1,0,1,0.029412,False,2026-06-07T21:17:37+00:00
96,KogMaw,BOTTOM,v2_timeseries_7_15_16_9_only,22,12,5,0.846154,True,2026-06-07T21:17:37+00:00
96,KogMaw,MIDDLE,v2_timeseries_7_15_16_9_only,3,2,1,0.115385,False,2026-06-07T21:17:37+00:00
96,KogMaw,TOP,v2_timeseries_7_15_16_9_only,1,1,0,0.038462,False,2026-06-07T21:17:37+00:00
7,Leblanc,MIDDLE,v2_timeseries_7_15_16_9_only,126,63,28,0.818182,True,2026-06-07T21:17:37+00:00
7,Leblanc,TOP,v2_timeseries_7_15_16_9_only,2,0,1,0.012987,False,2026-06-07T21:17:37+00:00
7,Leblanc,UTILITY,v2_timeseries_7_15_16_9_only,26,8,3,0.168831,False,2026-06-07T21:17:37+00:00
64,LeeSin,JUNGLE,v2_timeseries_7_15_16_9_only,764,395,133,0.980745,True,2026-06-07T21:17:37+00:00
64,LeeSin,MIDDLE,v2_timeseries_7_15_16_9_only,2,1,1,0.002567,False,2026-06-07T21:17:37+00:00
64,LeeSin,TOP,v2_timeseries_7_15_16_9_only,10,4,2,0.012837,False,2026-06-07T21:17:37+00:00
64,LeeSin,UTILITY,v2_timeseries_7_15_16_9_only,3,2,0,0.003851,False,2026-06-07T21:17:37+00:00
89,Leona,UTILITY,v2_timeseries_7_15_16_9_only,163,88,25,1.0,True,2026-06-07T21:17:37+00:00
876,Lillia,JUNGLE,v2_timeseries_7_15_16_9_only,102,58,13,0.980769,True,2026-06-07T21:17:37+00:00
876,Lillia,MIDDLE,v2_timeseries_7_15_16_9_only,1,0,1,0.009615,False,2026-06-07T21:17:37+00:00
876,Lillia,TOP,v2_timeseries_7_15_16_9_only,1,1,0,0.009615,False,2026-06-07T21:17:37+00:00
127,Lissandra,MIDDLE,v2_timeseries_7_15_16_9_only,107,59,13,0.89916,True,2026-06-07T21:17:37+00:00
127,Lissandra,TOP,v2_timeseries_7_15_16_9_only,4,2,1,0.033613,False,2026-06-07T21:17:37+00:00
127,Lissandra,UTILITY,v2_timeseries_7_15_16_9_only,8,3,1,0.067227,False,2026-06-07T21:17:37+00:00
236,Lucian,BOTTOM,v2_timeseries_7_15_16_9_only,384,199,64,0.979592,True,2026-06-07T21:17:37+00:00
236,Lucian,MIDDLE,v2_timeseries_7_15_16_9_only,5,2,1,0.012755,False,2026-06-07T21:17:37+00:00
236,Lucian,TOP,v2_timeseries_7_15_16_9_only,3,3,0,0.007653,False,2026-06-07T21:17:37+00:00
117,Lulu,MIDDLE,v2_timeseries_7_15_16_9_only,3,2,1,0.010381,False,2026-06-07T21:17:37+00:00
117,Lulu,TOP,v2_timeseries_7_15_16_9_only,3,1,0,0.010381,False,2026-06-07T21:17:37+00:00
117,Lulu,UTILITY,v2_timeseries_7_15_16_9_only,283,140,49,0.979239,True,2026-06-07T21:17:37+00:00
99,Lux,BOTTOM,v2_timeseries_7_15_16_9_only,1,0,0,0.005348,False,2026-06-07T21:17:37+00:00
